Scenario,QueueTime
Scenario 1,"1,195.70"
Scenario 1,"1,227.51"
Scenario 1,"1,248.30"
Scenario 1,"5,165.93"
Scenario 1,"3,743.76"
Scenario 1,"3,767.64"
Scenario 1,"3,779.03"
Scenario 1,"3,802.44"
Scenario 1,"3,831.44"
Scenario 1,"3,846.59"
Scenario 1,"3,863.87"
Scenario 1,"3,874.79"
Scenario 1,"3,903.71"
Scenario 1,"3,931.88"
Scenario 1,"3,947.38"
Scenario 1,"3,965.87"
Scenario 1,"3,988.78"
Scenario 1,"4,016.67"
Scenario 1,"4,044.76"
Scenario 1,"4,062.22"
Scenario 1,"4,090.39"
Scenario 1,"4,108.34"
Scenario 1,"4,125.15"
Scenario 1,"5,174.48"
Scenario 1,"5,185.40"
Scenario 1,897.81
Scenario 1,877.73
Scenario 1,912.22
Scenario 1,940.61
Scenario 1,969.19
Scenario 1,987.41
Scenario 1,"1,008.96"
Scenario 1,"1,025.20"
Scenario 1,"1,044.21"
Scenario 1,"1,062.00"
Scenario 1,"1,090.73"
Scenario 1,"1,075.68"
Scenario 1,"1,107.53"
Scenario 1,"1,118.57"
Scenario 1,"1,147.46"
Scenario 1,"1,161.70"
Scenario 1,"1,181.06"
Scenario 1,"1,192.46"
Scenario 1,"1,214.05"
Scenario 1,"1,230.92"
Scenario 1,830.85
Scenario 1,841.83
Scenario 1,855.42
Scenario 1,869.19
Scenario 1,881.7
Scenario 1,892.59
Scenario 1,922.34
Scenario 1,942.71
Scenario 1,971.5
Scenario 1,992.02
Scenario 1,"1,009.85"
Scenario 1,"1,048.02"
Scenario 1,"1,024.65"
Scenario 1,"1,074.52"
Scenario 1,"1,091.77"
Scenario 1,"1,112.32"
Scenario 1,"1,150.13"
Scenario 1,"1,176.67"
Scenario 1,"1,132.68"
Scenario 1,"1,198.93"
Scenario 1,831.69
Scenario 1,847.06
Scenario 1,871.06
Scenario 1,912.83
Scenario 1,898.99
Scenario 1,980.08
Scenario 1,942.47
Scenario 1,963.89
Scenario 1,"1,008.83"
Scenario 1,994.32
Scenario 1,"1,024.25"
Scenario 1,"1,036.04"
Scenario 1,"1,062.33"
Scenario 1,"1,078.46"
Scenario 1,"1,104.67"
Scenario 1,"1,122.75"
Scenario 1,"1,136.12"
Scenario 1,"1,156.06"
Scenario 1,"1,174.41"
Scenario 1,"1,194.01"
Scenario 1,"1,216.24"
Scenario 1,"1,230.65"
Scenario 1,859.14
Scenario 1,872.64
Scenario 1,886.02
Scenario 1,898.16
Scenario 1,926.3
Scenario 1,939.19
Scenario 1,951.49
Scenario 1,965.5
Scenario 1,986.66
Scenario 1,997.63
Scenario 1,"1,020.87"
Scenario 1,"1,048.62"
Scenario 1,"1,075.73"
Scenario 1,"1,094.80"
Scenario 1,"1,108.09"
Scenario 1,"1,124.38"
Scenario 1,"1,138.32"
Scenario 1,"1,155.40"
Scenario 1,"1,173.87"
Scenario 1,"1,191.32"
Scenario 1,"1,205.49"
Scenario 1,"3,722.29"
Scenario 1,"3,751.60"
Scenario 1,"3,772.03"
Scenario 1,"3,783.31"
Scenario 1,"3,811.13"
Scenario 1,"3,829.11"
Scenario 1,"3,839.31"
Scenario 1,"3,865.01"
Scenario 1,"3,880.58"
Scenario 1,"3,894.81"
Scenario 1,"3,930.61"
Scenario 1,"3,910.66"
Scenario 1,"3,946.89"
Scenario 1,"3,969.08"
Scenario 1,"3,992.69"
Scenario 1,"4,020.44"
Scenario 1,"4,046.53"
Scenario 1,"4,061.97"
Scenario 1,"4,082.66"
Scenario 1,836.27
Scenario 1,852.67
Scenario 1,864.99
Scenario 1,905.05
Scenario 1,885.67
Scenario 1,932.72
Scenario 1,951.51
Scenario 1,978.13
Scenario 1,990.38
Scenario 1,"1,013.58"
Scenario 1,"1,024.59"
Scenario 1,"1,037.23"
Scenario 1,"1,064.60"
Scenario 1,"1,105.66"
Scenario 1,"1,090.87"
Scenario 1,"1,135.59"
Scenario 1,"1,162.07"
Scenario 1,"1,191.15"
Scenario 1,"1,215.29"
Scenario 1,"1,255.59"
Scenario 1,"1,243.54"
Scenario 1,877.77
Scenario 1,903.85
Scenario 1,932.62
Scenario 1,947.72
Scenario 1,964.19
Scenario 1,988.11
Scenario 1,"1,017.24"
Scenario 1,"1,041.75"
Scenario 1,"1,061.70"
Scenario 1,"1,077.85"
Scenario 1,"1,104.64"
Scenario 1,"1,131.95"
Scenario 1,"1,158.60"
Scenario 1,"1,171.82"
Scenario 1,"1,183.32"
Scenario 1,"1,198.27"
Scenario 1,"1,220.30"
Scenario 1,"1,239.58"
Scenario 1,"1,262.46"
Scenario 1,"2,322.26"
Scenario 1,"2,297.33"
Scenario 1,875.88
Scenario 1,889.93
Scenario 1,902.31
Scenario 1,917.7
Scenario 1,929.47
Scenario 1,969.04
Scenario 1,956.69
Scenario 1,991.02
Scenario 1,"1,023.19"
Scenario 1,"1,011.00"
Scenario 1,"1,038.65"
Scenario 1,"1,060.41"
Scenario 1,"1,084.80"
Scenario 1,"1,108.48"
Scenario 1,"1,148.61"
Scenario 1,"1,137.15"
Scenario 1,"1,161.64"
Scenario 1,"1,180.08"
Scenario 1,"1,194.77"
Scenario 1,"1,208.06"
Scenario 1,833.03
Scenario 1,851.24
Scenario 1,881.14
Scenario 1,905.01
Scenario 1,929.23
Scenario 1,958.33
Scenario 1,984.13
Scenario 1,"1,003.64"
Scenario 1,"1,032.65"
Scenario 1,"1,046.47"
Scenario 1,"1,059.68"
Scenario 1,"1,076.35"
Scenario 1,"1,094.90"
Scenario 1,"1,112.11"
Scenario 1,"1,126.49"
Scenario 1,"1,137.05"
Scenario 1,"1,161.62"
Scenario 1,"1,173.12"
Scenario 1,"1,185.34"
Scenario 1,"1,206.04"
Scenario 1,"3,735.21"
Scenario 1,"3,723.50"
Scenario 1,"3,747.01"
Scenario 1,"3,763.71"
Scenario 1,"3,784.77"
Scenario 1,"3,802.38"
Scenario 1,"3,815.85"
Scenario 1,"3,838.55"
Scenario 1,"3,862.83"
Scenario 1,"3,885.69"
Scenario 1,"3,908.06"
Scenario 1,"3,932.09"
Scenario 1,"3,961.78"
Scenario 1,"3,944.39"
Scenario 1,"3,986.00"
Scenario 1,"4,024.18"
Scenario 1,"4,010.26"
Scenario 1,"4,038.14"
Scenario 1,"4,059.83"
Scenario 1,"4,086.35"
Scenario 1,"4,113.91"
Scenario 1,844.25
Scenario 1,855.73
Scenario 1,872.65
Scenario 1,885.71
Scenario 1,931.29
Scenario 1,904.94
Scenario 1,945.5
Scenario 1,958.36
Scenario 1,976.82
Scenario 1,989.07
Scenario 1,"1,027.27"
Scenario 1,"1,002.55"
Scenario 1,"1,055.30"
Scenario 1,"1,070.08"
Scenario 1,"1,087.83"
Scenario 1,"1,101.17"
Scenario 1,"1,130.45"
Scenario 1,"1,115.37"
Scenario 1,"1,146.16"
Scenario 1,855.82
Scenario 1,871.08
Scenario 1,890.53
Scenario 1,919.63
Scenario 1,936.66
Scenario 1,960
Scenario 1,972.82
Scenario 1,990.96
Scenario 1,"1,012.18"
Scenario 1,"1,030.24"
Scenario 1,"1,040.49"
Scenario 1,"1,059.01"
Scenario 1,"1,078.81"
Scenario 1,"1,106.48"
Scenario 1,"1,133.14"
Scenario 1,"1,161.36"
Scenario 1,"1,176.31"
Scenario 1,"1,195.06"
Scenario 1,"1,224.16"
Scenario 1,"1,251.99"
Scenario 1,"1,263.56"
Scenario 1,842.33
Scenario 1,863.72
Scenario 1,886.38
Scenario 1,907.82
Scenario 1,921.76
Scenario 1,937.66
Scenario 1,957.61
Scenario 1,981.34
Scenario 1,"1,004.97"
Scenario 1,"1,016.89"
Scenario 1,"1,036.96"
Scenario 1,"1,050.78"
Scenario 1,"1,060.86"
Scenario 1,"1,086.51"
Scenario 1,"1,111.05"
Scenario 1,"1,128.96"
Scenario 1,"1,140.61"
Scenario 1,"1,161.68"
Scenario 1,"1,191.50"
Scenario 1,"1,206.83"
Scenario 1,"1,231.85"
Scenario 1,838.62
Scenario 1,858.68
Scenario 1,874.61
Scenario 1,895.56
Scenario 1,924.16
Scenario 1,941.32
Scenario 1,966.09
Scenario 1,982.09
Scenario 1,993.32
Scenario 1,"1,005.31"
Scenario 1,"1,016.29"
Scenario 1,"1,042.52"
Scenario 1,"1,053.94"
Scenario 1,"1,078.52"
Scenario 1,"1,101.97"
Scenario 1,"1,115.81"
Scenario 1,"1,167.61"
Scenario 1,"1,140.25"
Scenario 1,"1,187.71"
Scenario 1,"1,225.58"
Scenario 1,"1,210.35"
Scenario 1,"3,727.36"
Scenario 1,"3,750.57"
Scenario 1,"3,773.91"
Scenario 1,"3,827.79"
Scenario 1,"3,802.36"
Scenario 1,"3,845.67"
Scenario 1,"3,877.26"
Scenario 1,"3,860.10"
Scenario 1,"3,894.99"
Scenario 1,"3,910.77"
Scenario 1,"3,940.72"
Scenario 1,"3,965.48"
Scenario 1,"3,990.21"
Scenario 1,"4,001.67"
Scenario 1,"4,031.33"
Scenario 1,"4,065.68"
Scenario 1,"4,051.23"
Scenario 1,"4,089.03"
Scenario 1,"4,130.96"
Scenario 1,"4,101.81"
Scenario 1,"5,177.25"
Scenario 1,866.94
Scenario 1,888.24
Scenario 1,905.18
Scenario 1,934.88
Scenario 1,945.31
Scenario 1,968.94
Scenario 1,996.5
Scenario 1,"1,009.60"
Scenario 1,"1,025.20"
Scenario 1,"1,039.76"
Scenario 1,"1,068.80"
Scenario 1,"1,090.24"
Scenario 1,"1,107.15"
Scenario 1,"1,119.74"
Scenario 1,"1,142.93"
Scenario 1,"1,168.86"
Scenario 1,"1,184.02"
Scenario 1,"1,204.43"
Scenario 1,"1,230.82"
Scenario 1,"1,216.50"
Scenario 1,839.53
Scenario 1,874.09
Scenario 1,859.12
Scenario 1,889.3
Scenario 1,916.49
Scenario 1,931.86
Scenario 1,947.91
Scenario 1,974.58
Scenario 1,962.7
Scenario 1,986.99
Scenario 1,"1,043.53"
Scenario 1,"1,014.12"
Scenario 1,"1,073.09"
Scenario 1,"1,116.03"
Scenario 1,"1,100.70"
Scenario 1,"1,138.55"
Scenario 1,"1,150.94"
Scenario 1,"1,161.73"
Scenario 1,"1,171.93"
Scenario 1,"1,191.31"
Scenario 1,"1,220.03"
Scenario 1,846.24
Scenario 1,856.44
Scenario 1,874.36
Scenario 1,885.62
Scenario 1,902.58
Scenario 1,915.62
Scenario 1,934.85
Scenario 1,958.17
Scenario 1,972.99
Scenario 1,992.61
Scenario 1,"1,018.73"
Scenario 1,"1,044.12"
Scenario 1,"1,056.31"
Scenario 1,"1,082.64"
Scenario 1,"1,105.87"
Scenario 1,"1,135.13"
Scenario 1,"1,186.65"
Scenario 1,"1,161.37"
Scenario 1,"1,203.64"
Scenario 1,"1,215.48"
Scenario 1,"1,235.29"
Scenario 1,848.61
Scenario 1,867.7
Scenario 1,893.54
Scenario 1,917.25
Scenario 1,944.06
Scenario 1,965.64
Scenario 1,995.27
Scenario 1,"1,009.67"
Scenario 1,"1,024.76"
Scenario 1,"1,042.21"
Scenario 1,"1,065.44"
Scenario 1,"1,088.55"
Scenario 1,"1,116.93"
Scenario 1,"1,141.62"
Scenario 1,"1,164.51"
Scenario 1,"1,181.66"
Scenario 1,"1,210.58"
Scenario 1,"1,228.20"
Scenario 1,"1,239.41"
Scenario 1,"1,258.92"
Scenario 1,"3,738.92"
Scenario 1,"3,764.10"
Scenario 1,"3,725.18"
Scenario 1,"3,781.67"
Scenario 1,"3,826.74"
Scenario 1,"3,797.18"
Scenario 1,"3,855.86"
Scenario 1,"3,872.85"
Scenario 1,"3,901.51"
Scenario 1,"3,925.43"
Scenario 1,"3,971.90"
Scenario 1,"3,950.44"
Scenario 1,"3,991.12"
Scenario 1,"4,003.27"
Scenario 1,"4,020.29"
Scenario 1,"4,044.99"
Scenario 1,891.74
Scenario 1,859.43
Scenario 1,878.97
Scenario 1,967.22
Scenario 1,916.78
Scenario 1,939.59
Scenario 1,995.46
Scenario 1,"1,014.64"
Scenario 1,"1,040.70"
Scenario 1,"1,052.32"
Scenario 1,"1,096.48"
Scenario 1,"1,081.09"
Scenario 1,"1,126.10"
Scenario 1,"1,138.53"
Scenario 1,"1,161.56"
Scenario 1,"1,174.40"
Scenario 1,"1,196.30"
Scenario 1,"1,208.12"
Scenario 1,844.3
Scenario 1,861.45
Scenario 1,878.44
Scenario 1,902.5
Scenario 1,926.01
Scenario 1,954.89
Scenario 1,997.47
Scenario 1,974.98
Scenario 1,"1,010.98"
Scenario 1,"1,057.24"
Scenario 1,"1,036.38"
Scenario 1,"1,081.67"
Scenario 1,"1,111.63"
Scenario 1,"1,133.88"
Scenario 1,"1,157.83"
Scenario 1,"1,180.89"
Scenario 1,"1,203.65"
Scenario 1,"1,228.56"
Scenario 1,"1,259.59"
Scenario 1,"1,240.28"
Scenario 1,"2,297.75"
Scenario 1,"2,324.74"
Scenario 1,916.44
Scenario 1,929.12
Scenario 1,955.25
Scenario 1,970.79
Scenario 1,992.49
Scenario 1,"1,006.54"
Scenario 1,"1,024.78"
Scenario 1,"1,054.57"
Scenario 1,"1,072.88"
Scenario 1,"1,101.96"
Scenario 1,"1,120.54"
Scenario 1,"1,144.41"
Scenario 1,"1,167.43"
Scenario 1,"1,193.08"
Scenario 1,"1,207.60"
Scenario 1,"1,237.37"
Scenario 1,"1,263.62"
Scenario 1,"2,307.29"
Scenario 1,"2,327.05"
Scenario 1,"2,348.26"
Scenario 1,911.91
Scenario 1,949.58
Scenario 1,922.8
Scenario 1,998.28
Scenario 1,"1,011.17"
Scenario 1,974.16
Scenario 1,"1,067.76"
Scenario 1,"1,022.00"
Scenario 1,"1,049.74"
Scenario 1,"1,078.68"
Scenario 1,"1,114.08"
Scenario 1,"1,091.40"
Scenario 1,"1,127.98"
Scenario 1,"1,153.86"
Scenario 1,"1,166.43"
Scenario 1,"1,208.93"
Scenario 1,"1,189.37"
Scenario 1,"1,220.90"
Scenario 1,"1,232.56"
Scenario 1,"1,254.40"
Scenario 1,"5,165.10"
Scenario 1,"3,773.52"
Scenario 1,"3,748.82"
Scenario 1,"3,795.77"
Scenario 1,"3,819.49"
Scenario 1,"3,841.78"
Scenario 1,"3,871.29"
Scenario 1,"3,912.02"
Scenario 1,"3,885.34"
Scenario 1,"3,934.54"
Scenario 1,"3,961.03"
Scenario 1,"3,981.09"
Scenario 1,"3,993.86"
Scenario 1,"4,019.36"
Scenario 1,"4,044.31"
Scenario 1,"4,060.82"
Scenario 1,"4,087.15"
Scenario 1,"4,111.00"
Scenario 1,"4,129.55"
Scenario 1,870.04
Scenario 1,854.32
Scenario 1,900.02
Scenario 1,945.88
Scenario 1,916.97
Scenario 1,958.96
Scenario 1,998.22
Scenario 1,972.25
Scenario 1,"1,022.76"
Scenario 1,"1,048.19"
Scenario 1,"1,062.85"
Scenario 1,"1,076.26"
Scenario 1,"1,093.34"
Scenario 1,"1,120.28"
Scenario 1,"1,146.64"
Scenario 1,"1,169.26"
Scenario 1,"1,197.64"
Scenario 1,"1,224.63"
Scenario 1,"1,235.66"
Scenario 1,845.54
Scenario 1,868.23
Scenario 1,881.9
Scenario 1,900.05
Scenario 1,916.79
Scenario 1,931.46
Scenario 1,948.91
Scenario 1,970.23
Scenario 1,987.48
Scenario 1,"1,006.84"
Scenario 1,"1,031.73"
Scenario 1,"1,056.55"
Scenario 1,"1,074.34"
Scenario 1,"1,089.38"
Scenario 1,"1,106.00"
Scenario 1,"1,119.05"
Scenario 1,"1,140.24"
Scenario 1,"1,155.20"
Scenario 1,"1,184.98"
Scenario 1,"1,206.05"
Scenario 1,848.46
Scenario 1,877.31
Scenario 1,906.6
Scenario 1,936.36
Scenario 1,965.25
Scenario 1,985.4
Scenario 1,"1,017.23"
Scenario 1,"1,003.12"
Scenario 1,"1,031.58"
Scenario 1,"1,061.48"
Scenario 1,"1,080.04"
Scenario 1,"1,098.01"
Scenario 1,"1,125.55"
Scenario 1,"1,148.76"
Scenario 1,"1,161.11"
Scenario 1,"1,174.85"
Scenario 1,"1,188.72"
Scenario 1,"1,218.62"
Scenario 1,"1,208.04"
Scenario 1,"1,229.09"
Scenario 1,"1,240.83"
Scenario 1,854.54
Scenario 1,871.42
Scenario 1,890.15
Scenario 1,900.88
Scenario 1,925.67
Scenario 1,936.04
Scenario 1,982.92
Scenario 1,961.81
Scenario 1,999.53
Scenario 1,"1,010.10"
Scenario 1,"1,029.50"
Scenario 1,"1,056.27"
Scenario 1,"1,082.20"
Scenario 1,"1,135.07"
Scenario 1,"1,111.18"
Scenario 1,"1,153.94"
Scenario 1,"1,166.18"
Scenario 1,"1,182.70"
Scenario 1,"1,211.51"
Scenario 1,"1,199.25"
Scenario 1,"3,717.32"
Scenario 1,"3,739.27"
Scenario 1,"3,757.54"
Scenario 1,"3,769.43"
Scenario 1,"3,819.84"
Scenario 1,"3,799.14"
Scenario 1,"3,836.35"
Scenario 1,"3,857.89"
Scenario 1,"3,887.76"
Scenario 1,"3,906.64"
Scenario 1,"3,930.77"
Scenario 1,"3,942.60"
Scenario 1,"3,968.71"
Scenario 1,"4,013.49"
Scenario 1,"3,990.91"
Scenario 1,"4,043.37"
Scenario 1,"4,095.82"
Scenario 1,"4,118.66"
Scenario 1,"4,071.45"
Scenario 1,871.3
Scenario 1,840.28
Scenario 1,856.51
Scenario 1,893.85
Scenario 1,905.36
Scenario 1,932.78
Scenario 1,942.93
Scenario 1,965.69
Scenario 1,985.08
Scenario 1,996.2
Scenario 1,"1,028.55"
Scenario 1,"1,015.86"
Scenario 1,"1,047.53"
Scenario 1,"1,075.02"
Scenario 1,"1,093.53"
Scenario 1,"1,132.57"
Scenario 1,"1,109.69"
Scenario 1,"1,155.40"
Scenario 1,"1,184.85"
Scenario 1,"1,226.37"
Scenario 1,"1,202.62"
Scenario 1,858.48
Scenario 1,875.39
Scenario 1,887.92
Scenario 1,904.17
Scenario 1,919.69
Scenario 1,943.25
Scenario 1,970.67
Scenario 1,"1,005.17"
Scenario 1,988.72
Scenario 1,"1,074.27"
Scenario 1,"1,029.07"
Scenario 1,"1,057.07"
Scenario 1,"1,097.05"
Scenario 1,"1,140.51"
Scenario 1,"1,111.65"
Scenario 1,"1,158.40"
Scenario 1,"1,184.89"
Scenario 1,"1,211.14"
Scenario 1,"1,222.29"
Scenario 1,"1,244.10"
Scenario 1,"1,255.21"
Scenario 1,852.61
Scenario 1,868.26
Scenario 1,895.75
Scenario 1,912.41
Scenario 1,939.81
Scenario 1,964.74
Scenario 1,979.19
Scenario 1,"1,008.98"
Scenario 1,"1,031.17"
Scenario 1,"1,044.02"
Scenario 1,"1,088.63"
Scenario 1,"1,068.81"
Scenario 1,"1,115.66"
Scenario 1,"1,159.63"
Scenario 1,"1,140.65"
Scenario 1,"1,186.55"
Scenario 1,"1,231.43"
Scenario 1,"1,213.03"
Scenario 1,"1,259.77"
Scenario 1,"2,292.80"
Scenario 1,"2,304.81"
Scenario 1,883.09
Scenario 1,894.35
Scenario 1,906.08
Scenario 1,921.06
Scenario 1,967.13
Scenario 1,941.78
Scenario 1,985.04
Scenario 1,"1,003.60"
Scenario 1,"1,016.48"
Scenario 1,"1,029.31"
Scenario 1,"1,052.39"
Scenario 1,"1,070.60"
Scenario 1,"1,083.17"
Scenario 1,"1,104.22"
Scenario 1,"1,131.65"
Scenario 1,"1,157.23"
Scenario 1,"1,184.16"
Scenario 1,"1,210.01"
Scenario 1,"1,234.38"
Scenario 1,"1,249.67"
Scenario 1,"1,270.87"
Scenario 1,"3,754.06"
Scenario 1,"3,792.22"
Scenario 1,"3,772.81"
Scenario 1,"3,822.08"
Scenario 1,"3,875.94"
Scenario 1,"3,851.46"
Scenario 1,"3,895.24"
Scenario 1,"3,934.14"
Scenario 1,"3,909.92"
Scenario 1,"3,946.60"
Scenario 1,"3,999.17"
Scenario 1,"3,976.19"
Scenario 1,"4,015.94"
Scenario 1,"4,041.08"
Scenario 1,"4,054.81"
Scenario 1,"4,079.37"
Scenario 1,"4,093.05"
Scenario 1,"4,111.04"
Scenario 1,"4,127.17"
Scenario 1,"4,138.05"
Scenario 1,864.35
Scenario 1,878.86
Scenario 1,899.16
Scenario 1,923.82
Scenario 1,937.11
Scenario 1,990.2
Scenario 1,962.34
Scenario 1,"1,003.76"
Scenario 1,"1,025.41"
Scenario 1,"1,052.31"
Scenario 1,"1,070.27"
Scenario 1,"1,096.56"
Scenario 1,"1,118.64"
Scenario 1,"1,141.23"
Scenario 1,"1,153.26"
Scenario 1,"1,167.85"
Scenario 1,"1,179.94"
Scenario 1,"1,208.83"
Scenario 1,"1,222.01"
Scenario 1,"1,251.55"
Scenario 1,840.08
Scenario 1,861.11
Scenario 1,876.42
Scenario 1,902.03
Scenario 1,917.99
Scenario 1,929.63
Scenario 1,951.08
Scenario 1,984.92
Scenario 1,961.99
Scenario 1,"1,009.53"
Scenario 1,"1,025.41"
Scenario 1,"1,052.49"
Scenario 1,"1,076.35"
Scenario 1,"1,105.73"
Scenario 1,"1,125.81"
Scenario 1,"1,153.03"
Scenario 1,"1,181.10"
Scenario 1,"1,208.21"
Scenario 1,"1,235.01"
Scenario 1,"2,280.33"
Scenario 1,"2,292.06"
Scenario 1,874.15
Scenario 1,886.36
Scenario 1,902.04
Scenario 1,945.5
Scenario 1,930.52
Scenario 1,956.2
Scenario 1,981.86
Scenario 1,"1,008.92"
Scenario 1,"1,026.41"
Scenario 1,"1,048.49"
Scenario 1,"1,058.75"
Scenario 1,"1,076.71"
Scenario 1,"1,093.20"
Scenario 1,"1,118.90"
Scenario 1,"1,140.90"
Scenario 1,"1,157.25"
Scenario 1,"1,183.66"
Scenario 1,"1,205.21"
Scenario 1,"1,219.56"
Scenario 1,"1,233.06"
Scenario 1,"1,250.27"
Scenario 1,858.4
Scenario 1,880.93
Scenario 1,894.73
Scenario 1,923.02
Scenario 1,950.92
Scenario 1,980.5
Scenario 1,"1,000.14"
Scenario 1,"1,021.77"
Scenario 1,"1,034.59"
Scenario 1,"1,046.32"
Scenario 1,"1,057.61"
Scenario 1,"1,087.61"
Scenario 1,"1,100.45"
Scenario 1,"1,121.41"
Scenario 1,"1,135.43"
Scenario 1,"1,156.58"
Scenario 1,"3,737.02"
Scenario 1,"3,765.63"
Scenario 1,"3,795.21"
Scenario 1,"3,842.08"
Scenario 1,"3,819.33"
Scenario 1,"3,860.32"
Scenario 1,"3,902.83"
Scenario 1,"3,874.60"
Scenario 1,"3,917.88"
Scenario 1,"3,939.08"
Scenario 1,"3,949.90"
Scenario 1,"3,961.09"
Scenario 1,"3,971.35"
Scenario 1,"3,984.87"
Scenario 1,"4,010.96"
Scenario 1,"4,027.75"
Scenario 1,835.77
Scenario 1,853.05
Scenario 1,865.21
Scenario 1,893.56
Scenario 1,910.53
Scenario 1,925.68
Scenario 1,938.18
Scenario 1,967.13
Scenario 1,981.28
Scenario 1,992.68
Scenario 1,"1,013.50"
Scenario 1,"1,037.56"
Scenario 1,"1,065.06"
Scenario 1,"1,082.88"
Scenario 1,"1,107.42"
Scenario 1,"1,135.33"
Scenario 1,"1,163.76"
Scenario 1,"1,191.85"
Scenario 1,"1,202.07"
Scenario 1,"1,221.25"
Scenario 1,830.94
Scenario 1,859.84
Scenario 1,872.87
Scenario 1,890.04
Scenario 1,905.54
Scenario 1,926.91
Scenario 1,944.4
Scenario 1,958.71
Scenario 1,975.32
Scenario 1,986.45
Scenario 1,"1,008.15"
Scenario 1,"1,048.33"
Scenario 1,"1,034.08"
Scenario 1,"1,058.84"
Scenario 1,"1,104.30"
Scenario 1,"1,081.01"
Scenario 1,"1,127.55"
Scenario 1,"1,170.47"
Scenario 1,"1,148.95"
Scenario 1,"1,191.22"
Scenario 1,852.06
Scenario 1,864.05
Scenario 1,890.19
Scenario 1,903.25
Scenario 1,945.88
Scenario 1,919.9
Scenario 1,972.09
Scenario 1,"1,013.83"
Scenario 1,995.67
Scenario 1,"1,041.58"
Scenario 1,"1,086.12"
Scenario 1,"1,056.45"
Scenario 1,"1,106.77"
Scenario 1,"1,147.73"
Scenario 1,"1,118.52"
Scenario 1,"1,180.50"
Scenario 1,"1,163.53"
Scenario 1,"1,210.19"
Scenario 1,"1,230.07"
Scenario 1,"1,240.67"
Scenario 1,"1,263.15"
Scenario 1,851.93
Scenario 1,902.35
Scenario 1,873.61
Scenario 1,930.2
Scenario 1,950.61
Scenario 1,973.01
Scenario 1,"1,021.92"
Scenario 1,996.36
Scenario 1,"1,041.79"
Scenario 1,"1,053.61"
Scenario 1,"1,073.95"
Scenario 1,"1,098.61"
Scenario 1,"1,108.84"
Scenario 1,"1,127.24"
Scenario 1,"1,137.38"
Scenario 1,"1,150.91"
Scenario 1,"3,778.55"
Scenario 1,"3,734.95"
Scenario 1,"3,760.47"
Scenario 1,"3,793.79"
Scenario 1,"3,804.13"
Scenario 1,"3,828.89"
Scenario 1,"3,873.49"
Scenario 1,"3,848.02"
Scenario 1,"3,883.83"
Scenario 1,"3,911.98"
Scenario 1,"3,940.14"
Scenario 1,"3,967.37"
Scenario 1,"3,989.79"
Scenario 1,"4,016.53"
Scenario 1,"4,038.06"
Scenario 1,"4,060.57"
Scenario 1,"4,073.31"
Scenario 1,"4,100.96"
Scenario 1,868.7
Scenario 1,843.44
Scenario 1,892.98
Scenario 1,919.67
Scenario 1,935.02
Scenario 1,960.55
Scenario 1,976.68
Scenario 1,995.58
Scenario 1,"1,018.09"
Scenario 1,"1,037.45"
Scenario 1,"1,063.37"
Scenario 1,"1,049.35"
Scenario 1,"1,078.41"
Scenario 1,"1,118.08"
Scenario 1,"1,102.62"
Scenario 1,"1,147.34"
Scenario 1,"1,194.78"
Scenario 1,"1,170.22"
Scenario 1,"1,212.45"
Scenario 1,"1,256.49"
Scenario 1,"1,228.84"
Scenario 1,869.42
Scenario 1,891.73
Scenario 1,917.17
Scenario 1,947.05
Scenario 1,958.89
Scenario 1,983.76
Scenario 1,995.95
Scenario 1,"1,011.04"
Scenario 1,"1,035.23"
Scenario 1,"1,057.70"
Scenario 1,"1,098.98"
Scenario 1,"1,079.26"
Scenario 1,"1,109.24"
Scenario 1,"1,127.66"
Scenario 1,"1,151.90"
Scenario 1,"1,174.59"
Scenario 1,"1,202.17"
Scenario 1,"1,232.02"
Scenario 1,"1,260.54"
Scenario 1,852.19
Scenario 1,872.54
Scenario 1,884.4
Scenario 1,913.18
Scenario 1,899.17
Scenario 1,940.76
Scenario 1,981.87
Scenario 1,957.33
Scenario 1,992.89
Scenario 1,"1,011.65"
Scenario 1,"1,022.26"
Scenario 1,"1,043.86"
Scenario 1,"1,055.77"
Scenario 1,"1,082.77"
Scenario 1,"1,102.11"
Scenario 1,"1,129.15"
Scenario 1,"1,157.26"
Scenario 1,"1,171.43"
Scenario 1,"1,182.87"
Scenario 1,"1,198.50"
Scenario 1,"1,224.32"
Scenario 1,831.32
Scenario 1,853.39
Scenario 1,879.08
Scenario 1,903.04
Scenario 1,935.71
Scenario 1,917.46
Scenario 1,955.24
Scenario 1,980.55
Scenario 1,999.5
Scenario 1,"1,014.25"
Scenario 1,"1,031.02"
Scenario 1,"1,042.83"
Scenario 1,"1,081.79"
Scenario 1,"1,109.50"
Scenario 1,"1,067.77"
Scenario 1,"1,144.75"
Scenario 1,"1,129.41"
Scenario 1,"1,173.29"
Scenario 1,"1,192.07"
Scenario 1,"3,777.05"
Scenario 1,"3,747.98"
Scenario 1,"3,729.63"
Scenario 1,"3,857.93"
Scenario 1,"3,829.74"
Scenario 1,"3,804.59"
Scenario 1,"3,885.11"
Scenario 1,"3,935.90"
Scenario 1,"3,914.29"
Scenario 1,"3,951.32"
Scenario 1,"3,976.88"
Scenario 1,"3,998.67"
Scenario 1,832.09
Scenario 1,873.11
Scenario 1,858.56
Scenario 1,909.73
Scenario 1,895.71
