TotalTime,QCSI,CSI,QDataInput,DataInput,Qlab,Lab,QSamPrep,SamPrep,Qextraction,Extraction,Qvalidation,Validation,QID,ID
10741.89958,5086.66762,56.45181,142.065,60,0,118.80358,1136.1291,15.81654,1189.25078,2880,52.7514,1.1665,1.25851,1.53874
10475.18342,4861.25885,59.85051,95.8379,60,0,118.80358,1151.94564,24.16045,1165.09033,2880,53.9179,1.38813,1.40912,1.52101
10374.48191,4768.22841,51.57004,95.09832,60,0,118.80358,1176.10609,28.60562,1136.48471,2880,55.30603,1.00986,1.92027,1.34898
10349.05471,4745.51169,57.76885,84.29615,60,0,118.80358,1204.71171,11.92554,1124.55917,2880,56.31589,1.24142,2.02783,1.89288
10331.6294,4772.32839,53.09962,42.73828,60,0,118.80358,1216.63725,16.32441,1108.23476,2880,57.55731,1.03843,2.88228,1.98509
10258.51927,4698.63399,62.64333,32.45499,60,0,118.80358,1232.96166,13.96081,1094.27395,2880,58.59574,1.59284,3.27453,1.32385
10245.81698,4695.0084,59.05618,25.23997,60,0,118.80358,1246.92247,1048.58052,45.69343,2880,60.18858,1.32805,3.27033,1.72547
10241.06951,4730.6981,1083.58443,399.15385,60,0,116.03687,858.2697,20.00541,25.68802,2880,61.51663,1.6525,3.3433,1.1207
10171.84076,4670.23045,1089.78964,382.66535,60,0,116.03687,878.27511,24.45001,1.23801,2880,63.16913,1.9276,2.5364,1.52219
13997.72513,4249.25681,1088.14694,377.09303,60,0,116.03687,902.72512,26.71586,3214.52215,2880,1080,1.87476,0,1.35359
13931.40324,5247.65299,57.9516,341.20225,60,0,116.03687,929.44098,20.47154,3194.05061,2880,1081.87476,1.25291,0.10068,1.36805
13915.18384,5246.19766,61.69087,320.97448,60,0,116.03687,949.91252,17.44161,3176.609,2880,1083.12767,1.52765,0,1.66551
13592.86785,4927.97055,69.94332,307.14971,60,0,116.03687,967.35413,28.54814,3148.06086,2880,1084.65532,1.93181,0,1.21714
13538.99202,4908.05398,69.13063,272.07162,60,0,116.03687,995.90227,26.85094,3121.20992,2880,1086.58713,1.90814,0,1.24052
13471.77093,4858.8174,67.06378,253.9107,60,0,116.03687,1022.75321,14.66217,3106.54775,2880,1088.49527,1.83204,0,1.65174
13253.36119,4652.96318,57.70647,249.44324,60,0,116.03687,1037.41538,12.43572,3094.11203,2880,1090.32731,1.23756,0.41418,1.26925
13212.55127,4645.36697,58.90643,213.16519,60,0,116.03687,1049.8511,26.04776,3068.06427,2880,1091.56487,1.3173,0.36613,1.86438
13213.62268,4663.4689,67.21507,186.69563,60,0,116.03687,1075.89886,18.61537,3049.4489,2880,1092.88217,1.83838,0.39213,1.1304
13104.49328,4556.79276,62.96349,186.47975,60,0,116.03687,1094.51423,12.92147,3036.52743,2880,1094.72055,1.61366,0,1.92307
12944.94159,4432.01497,59.72738,153.43781,60,0,116.03687,1107.4357,11.44537,3025.08206,2880,1096.33421,1.37849,0.54458,1.50415
12743.5855,4255.85525,54.78167,131.91396,60,0,116.03687,1118.88107,12.29843,3012.78363,2880,1097.7127,1.09146,0.95727,1.27319
12614.30472,4125.23084,62.49685,123.9829,60,0,116.03687,1131.1795,29.06463,2983.719,2880,1098.80416,1.58312,0.64734,1.55951
12551.76238,4094.66694,59.20424,94.23357,60,0,116.03687,1160.24413,17.06497,2966.65403,2880,1100.38728,1.33887,0.86798,1.0635
12529.72222,4092.62325,56.54544,75.36852,60,0,116.03687,1177.3091,11.2386,2955.41543,2880,1101.72615,1.17137,0.76011,1.52738
12511.508,4080.61206,64.14681,59.83609,60,0,116.03687,1188.5477,24.59259,2930.82284,2880,1102.89752,1.68589,0.6016,1.72803
12407.00065,4004.65985,64.12886,30.10471,60,0,116.03687,1213.14029,26.92146,2903.90138,2880,1104.58341,1.68485,0.64478,1.19419
12399.71762,4014.8677,59.90968,15.45884,60,0,116.03687,1240.06175,17.01007,2886.89131,2880,1106.26826,1.39281,0.44616,1.37417
12370.37192,3999.61244,1083.62378,416.21231,60,0,110.82014,849.17986,27.921,1832.079,2880,1107.66107,1.65488,0.16545,1.44199
12315.93064,3973.41958,1082.89356,387.21115,60,0,110.82014,877.10086,11.05093,1821.02807,2880,1109.31595,1.60916,0,1.48124
12167.71185,3838.1153,1071.75499,383.70385,60,0,110.82014,888.15179,25.75336,1795.27471,2880,1110.92511,1.01232,0.46892,1.73136
12139.07589,4847.45964,61.29168,354.92063,60,0,110.82014,913.90515,20.4135,1774.86121,2880,1111.93743,1.49889,0.70139,1.26623
12066.45276,4802.1514,54.85582,332.35533,60,0,110.82014,934.31865,13.87296,1760.98825,2880,1113.43632,1.09431,0.87331,1.68627
11952.12657,4689.94532,56.6834,327.02045,60,0,110.82014,948.19161,19.05878,1741.92947,2880,1114.53063,1.17867,1.38091,1.38719
11940.39887,4705.49371,67.68753,287.2331,60,0,110.82014,967.25039,24.90392,1717.02555,2880,1115.7093,1.85741,0.91069,1.50713
11851.98184,4638.15073,59.88218,272.47315,60,0,110.82014,992.15431,11.07834,1705.94721,2880,1117.56671,1.39063,1.02719,1.49125
11745.23814,4535.61858,58.3387,268.68175,60,0,110.82014,1003.23265,18.53458,1687.41263,2880,1118.95734,1.27814,1.2403,1.12333
11743.72736,4572.85763,64.23595,222.99715,60,0,110.82014,1021.76723,22.94063,1664.472,2880,1120.23548,1.69102,0.67261,1.03752
11539.15148,4381.43145,57.48902,214.98413,60,0,110.82014,1044.70786,26.61572,1637.85628,2880,1121.9265,1.22435,0.48578,1.61025
11504.17425,4348.34956,60.57865,208.1031,60,0,110.82014,1071.32358,28.31797,1609.53831,2880,1123.15085,1.4454,0.65063,1.89606
11394.48086,4282.5881,63.12781,159.86934,60,0,110.82014,1099.64155,13.97571,1595.5626,2880,1124.59625,1.62413,0.92256,1.75267
11378.41982,4273.53344,63.38455,151.59958,60,0,110.82014,1113.61726,15.56048,1580.00212,2880,1126.22038,1.64022,1.03501,1.00664
11333.93933,4234.38665,59.46333,148.63977,60,0,110.82014,1129.17774,12.78197,1567.22015,2880,1127.8606,1.35822,0.68343,1.54733
11290.69061,4237.43535,61.50554,98.3638,60,0,110.82014,1141.95971,24.46465,1542.7555,2880,1129.21882,1.5144,0.71636,1.93634
11149.49805,4103.29679,58.17032,93.42926,60,0,110.82014,1166.42436,11.18873,1531.56677,2880,1130.73322,1.26701,1.38569,1.21576
11108.42115,4064.11267,67.32814,81.31163,60,0,110.82014,1177.61309,13.53545,1518.03132,2880,1132.00023,1.84305,0.7584,1.06703
11038.91006,4041.68743,66.55088,31.81292,60,0,110.82014,1220.91317,22.7101,1465.55659,2880,1135.65291,1.43337,0.33914,1.43341
10972.87179,3982.01711,60.42307,33.00619,60,0,110.82014,1191.14854,29.76463,1488.26669,2880,1133.84328,1.80963,0.0158,1.75671
10842.42879,3860.74095,61.99937,19.31226,60,0,110.82014,1243.62327,18.0414,1447.51519,2880,1137.08628,1.54929,0.22326,1.51738
10839.02969,3904.16368,1082.46766,390.53853,60,0,101.69518,858.30482,10.75018,409.24982,2880,1138.63557,1.58117,0.15947,1.48361
10670.05316,3734.86261,1082.48486,389.32806,60,0,101.69518,869.055,14.71649,394.53333,2880,1140.21674,1.58233,0.06075,1.51781
10624.07037,3699.7022,1090.59685,368.71541,60,0,101.69518,883.77149,22.46557,372.06776,2880,1141.79907,1.9483,0,1.30854
10526.43254,4667.17795,62.56089,327.97764,60,0,101.69518,921.06444,19.85957,337.38081,2880,1145.33475,1.11911,0.51561,1.74659
10454.14376,4597.84623,55.45684,333.87122,60,0,101.69518,906.23706,14.82738,357.24038,2880,1143.74737,1.58738,0,1.63472
10449.0633,4610.57895,56.3384,312.37701,60,0,101.69518,940.92401,21.84449,315.53632,2880,1146.45386,1.1607,1.1015,1.05288
10399.78042,4594.86109,53.18462,280.6866,60,0,101.69518,962.7685,24.42907,291.10725,2880,1147.61456,1.04057,1.11381,1.27917
10179.09699,4378.13522,67.12937,260.84827,60,0,101.69518,987.19757,28.35194,262.75531,2880,1148.65513,1.83481,0.55817,1.93602
10158.47742,4371.76414,57.20359,255.17342,60,0,101.69518,1015.54951,26.46715,236.28816,2880,1150.48994,1.20756,1.28663,1.35214
10086.44022,4329.54935,60.82429,219.86231,60,0,101.69518,1042.01666,12.05219,224.23597,2880,1151.6975,1.46413,1.17464,1.868
10070.78052,4331.97653,68.45758,192.39069,60,0,101.69518,1054.06885,12.54691,211.68906,2880,1153.16163,1.88586,1.15678,1.75145
10046.11471,4311.40495,66.6547,188.51872,60,0,101.69518,1066.61576,10.49035,201.19871,2880,1155.04749,1.81428,1.09395,1.58062
9825.24575,4124.35672,60.39986,159.46245,60,0,101.69518,1077.10611,25.66692,175.53179,2880,1156.86177,1.43157,1.243,1.49038
9599.08877,3924.04115,52.49255,139.89814,60,0,101.69518,1102.77303,14.39838,161.13341,2880,1158.29334,1.02485,1.70853,1.63021
9595.94571,3923.37668,69.92263,118.59609,60,0,101.69518,1117.17141,15.0575,146.07591,2880,1159.31819,1.93125,1.40749,1.39338
9576.79544,3931.96024,60.51716,98.94529,60,0,101.69518,1132.22891,12.1563,133.91961,2880,1161.24944,1.44066,1.36021,1.32244
9440.89882,3813.8781,61.48038,78.41776,60,0,101.69518,1144.38521,15.63584,118.28377,2880,1162.6901,1.51259,1.17006,1.74983
9310.46903,3703.62267,70.11633,48.47976,60,0,101.69518,1160.02105,12.80981,105.47396,2880,1164.20269,1.9364,0.98349,1.12769
9203.30798,3614.98934,66.89584,32.04945,60,0,101.69518,1172.83086,11.80456,93.6694,2880,1166.13909,1.82486,0.28632,1.12308
9018.1521,3448.77535,62.85349,15.56427,60,0,101.69518,1184.63542,28.61814,65.05126,2880,1167.96395,1.60656,0,1.38848
14585.56033,3373.95831,1089.67089,398.80887,60,0,107.73641,3732.26359,27.96461,2912.03539,2880,0,1.92427,0,1.19799
14391.71635,3195.26347,1079.61015,392.4393,60,0,107.73641,3760.2282,16.48525,2895.55014,2880,1.92427,1.36942,0,1.10974
14329.30799,3147.7713,1076.75178,378.81249,60,0,107.73641,3776.71345,20.00734,2875.5428,2880,3.29369,1.18234,0,1.49639
14303.04638,4174.93083,70.78413,328.02474,60,0,107.73641,3813.82094,19.41434,2839.02831,2880,6.42864,1.43089,0,1.44715
14164.38126,4044.15876,60.39126,332.04804,60,0,107.73641,3796.72079,17.10015,2858.44265,2880,4.47603,1.95261,0,1.35456
13922.65997,3813.23265,64.42398,314.38851,60,0,107.73641,3833.23528,17.42835,2821.59996,2880,7.85953,1.70173,0,1.05357
13879.62567,3814.86331,60.31293,271.73511,60,0,107.73641,3850.66363,15.67548,2805.92448,2880,9.56126,1.42477,0,1.72829
13791.76926,3729.57454,73.49931,254.52543,60,0,107.73641,3866.33911,12.60656,2793.31792,2880,10.98603,1.994,0,1.18995
13570.85149,3520.50984,60.10205,254.28646,60,0,107.73641,3878.94567,14.78635,2778.53157,2880,12.98003,1.40813,0,1.56498
13529.21164,3520.36861,62.14761,209.5875,60,0,107.73641,3893.73202,23.5471,2754.98447,2880,14.38816,1.55951,0.00547,1.15478
13394.83256,3399.46209,56.5592,197.96623,60,0,107.73641,3930.13494,12.9056,2729.22305,2880,17.11976,1.02556,0.80697,1.89275
12792.93673,2799.69798,52.52749,201.75897,60,0,107.73641,3917.27912,12.85582,2742.12865,2880,15.94767,1.17209,0,1.83253
12739.11651,2786.74473,53.7219,155.8656,60,0,107.73641,3943.04054,15.59286,2713.63019,2880,18.14532,1.05541,1.64431,1.93924
12717.00913,2771.37771,58.89566,142.86331,60,0,107.73641,3958.6334,20.75711,2692.87308,2880,19.20073,1.31653,2.26702,1.08817
12640.14656,2696.69419,69.75606,128.21017,60,0,107.73641,3979.39051,27.89868,2664.9744,2880,20.51726,1.92667,1.42852,1.61369
12499.3605,2596.6207,60.99349,94.87211,60,0,107.73641,4007.28919,28.6114,2636.363,2880,22.44393,1.47684,1.56537,1.38806
12412.94659,2521.75317,67.73307,75.13024,60,0,107.73641,4035.90059,14.21591,2622.14709,2880,23.92077,1.85918,1.09425,1.45591
12294.44662,2416.57016,67.45573,60.75444,60,0,107.73641,4050.1165,22.52621,2599.62088,2880,25.77995,1.84823,0.70193,1.33618
12288.48356,2442.44887,52.79474,42.07737,60,0,107.73641,4072.64271,20.93138,2578.6895,2880,27.62818,1.03124,1.00687,1.49629
12273.95409,2446.05062,63.3719,11.75834,60,0,107.73641,4093.57409,19.30084,2559.38866,2880,28.65942,1.63943,0.86373,1.61065
12247.65813,2432.53023,3969.40839,411.34605,60,0,118.13543,841.86457,18.24209,1481.75791,2880,30.29885,1.91662,0.55776,1.60023
12210.61619,2413.03402,3962.56316,399.51421,60,0,118.13543,860.10666,10.29808,1471.45983,2880,32.21547,1.58754,0.57045,1.13134
12076.0492,2307.36099,3955.82336,375.93498,60,0,118.13543,870.40474,11.72605,1459.73378,2880,33.80301,1.13564,0.56615,1.42507
12063.00916,6212.78906,70.17949,341.16656,60,0,118.13543,882.13079,21.60319,1438.13059,2880,34.93865,1.93804,0.05318,1.94418
12052.31381,6212.58565,72.19718,327.31703,60,0,118.13543,903.73398,14.66053,1423.47006,2880,36.87669,1.97905,0.01831,1.3399
12049.67956,6232.22057,56.69703,319.23795,60,0,118.13543,918.39451,13.23224,1410.23782,2880,38.85574,1.1794,0.17881,1.31006
12042.84149,6258.66205,63.6541,277.51246,60,0,118.13543,931.62675,12.14965,1398.08817,2880,40.03514,1.65672,0,1.32102
11866.21884,6094.45036,56.47186,270.84517,60,0,118.13543,943.7764,20.19986,1377.88831,2880,41.69186,1.16754,0.15348,1.43857
11812.99027,6047.40089,59.00524,260.23271,60,0,118.13543,963.97626,28.61169,1349.27662,2880,42.8594,1.32438,0.26767,1.89998
11628.99375,5903.5056,58.37776,219.1347,60,0,118.13543,992.58795,20.69795,1328.57867,2880,44.18378,1.28075,0.8869,1.62426
11578.77583,5856.64987,71.41612,199.42905,60,0,118.13543,1035.6693,17.67183,1288.52344,2880,47.43027,1.36771,1.00506,1.47775
11545.77687,5835.74112,59.58779,200.64492,60,0,118.13543,1013.2859,22.3834,1306.19527,2880,45.46453,1.96574,0.54542,1.82735
11469.80977,5797.60563,66.74111,152.39359,60,0,118.13543,1053.34113,16.37438,1272.14906,2880,48.79798,1.81811,0.6647,1.78865
11379.83791,5724.81551,58.70126,141.94366,60,0,118.13543,1069.71551,25.95951,1246.18955,2880,50.61609,1.30284,1.15051,1.30804
11339.10326,5683.9667,58.48236,140.94669,60,0,118.13543,1095.67502,23.09932,1223.09023,2880,51.91893,1.28781,1.17074,1.33003
11339.21116,5729.29074,58.02187,94.37172,60,0,118.13543,1118.77434,24.13216,1198.95807,2880,53.20674,1.2574,1.24337,1.81932
11285.5817,5682.48184,65.75677,76.18689,60,0,118.13543,1160.18519,24.49043,1157.18895,2880,56.2363,1.14296,1.831,1.94594
11278.68523,5678.52828,55.97825,84.96844,60,0,118.13543,1142.9065,17.27869,1181.67938,2880,54.46414,1.77216,1.29053,1.68343
11139.40834,5582.39348,61.97203,32.39969,60,0,118.13543,1184.67562,20.78131,1136.40764,2880,57.37926,1.54739,2.22955,1.48694
11041.39243,5492.60255,60.0044,24.96404,60,0,118.13543,1205.45693,12.58128,1123.82636,2880,58.92665,1.40036,2.31613,1.1783
10954.56914,5413.52377,60.78218,15.40471,60,0,118.13543,1218.03821,14.23202,1109.59434,2880,60.32701,1.46094,2.03349,1.03704
10898.02004,5398.82189,1077.10766,395.29203,60,0,127.90895,832.09105,15.35412,44.64588,2880,61.78795,1.20207,1.86846,1.93998
10894.91687,5401.40405,1083.45831,381.50573,60,0,127.90895,847.44517,28.37814,16.26774,2880,62.99002,1.64478,2.16366,1.75032
10619.49038,5133.7603,1081.64154,373.76317,60,0,127.90895,875.82331,10.92235,5.34539,2880,64.6348,1.52413,2.38985,1.77659
14512.38058,5834.17221,60.04939,335.24264,60,0,127.90895,886.74566,17.546,3227.79939,2880,1080,1.40394,0,1.5124
14507.24384,5841.69964,57.67642,323.82931,60,0,127.90895,904.29166,19.08834,3208.71105,2880,1081.40394,1.23571,0.27669,1.12213
14367.3672,5707.45039,68.79362,304.96955,60,0,127.90895,923.38,28.47615,3180.2349,2880,1082.63965,1.89729,0,1.6167
14227.2003,5604.22614,63.7823,271.46034,60,0,127.90895,951.85615,26.57429,3153.66061,2880,1084.53694,1.66443,0,1.53015
14208.16332,5594.7521,65.80288,258.02643,60,0,127.90895,978.43044,11.75174,3141.90887,2880,1086.20137,1.77444,0,1.6061
14106.04309,5509.95401,67.12281,237.84674,60,0,127.90895,990.18218,10.53118,3131.37769,2880,1087.97581,1.83453,0,1.30919
13910.96586,5346.47632,63.22254,208.2378,60,0,127.90895,1000.71336,11.17882,3120.19887,2880,1089.81034,1.63011,0,1.58875
13856.50287,5303.65144,53.7521,204.27433,60,0,127.90895,1011.89218,24.61994,3095.57893,2880,1091.44045,1.05631,0.53244,1.7958
13740.12095,5206.3794,61.9148,175.93194,60,0,127.90895,1036.51212,10.09075,3085.48818,2880,1092.49676,1.54341,0.78483,1.06981
13669.50926,5162.44634,62.47688,145.76092,60,0,127.90895,1056.62872,23.88098,3051.58135,2880,1095.62196,1.15084,0.96891,1.08341
13621.24947,5119.23343,56.14083,148.1335,60,0,127.90895,1046.60287,10.02585,3075.46233,2880,1094.04017,1.58179,0.27285,1.8469
13584.44195,5107.83548,70.43678,105.49516,60,0,127.90895,1080.5097,25.427,3026.15435,2880,1096.7728,1.94447,0.10785,1.84941
13347.55479,4896.7581,57.38746,90.74604,60,0,127.90895,1105.9367,26.36916,2999.78519,2880,1098.71727,1.2183,0.73896,1.98866
13118.12621,4668.26189,56.78863,88.97229,60,0,127.90895,1132.30586,21.44196,2978.34323,2880,1099.93557,1.18434,1.54328,1.44021
12640.96968,4229.60042,62.6331,42.86206,60,0,127.90895,1153.74782,15.12499,2963.21824,2880,1101.11991,1.59216,1.39133,1.7707
12619.10095,4219.33679,65.01826,25.72778,60,0,127.90895,1181.55176,18.86279,2931.6765,2880,1104.44638,1.28579,1.65938,1.62657
12518.30023,4121.93639,58.45276,30.51953,60,0,127.90895,1168.87281,12.67895,2950.53929,2880,1102.71207,1.73431,1.42772,1.51745
12414.30368,4060.60694,1075.57257,407.28949,60,0,107.23839,852.76161,10.45066,1849.54934,2880,1105.73217,1.12422,2.16173,1.81656
12067.45093,3725.01915,1079.4488,391.07073,60,0,107.23839,863.21227,19.72646,1829.82288,2880,1106.85639,1.35712,2.62117,1.07757
12053.5683,3714.29458,1076.23823,389.48955,60,0,107.23839,882.93873,27.75376,1802.06912,2880,1108.21351,1.15566,2.54308,1.63369
11834.49013,4552.25742,64.71889,342.5706,60,0,107.23839,910.69249,25.96048,1776.10864,2880,1109.36917,1.71813,2.45864,1.39728
11752.36201,4483.48787,63.18154,327.88919,60,0,107.23839,958.14411,17.35709,1737.26041,2880,1112.71483,1.15129,2.0961,1.84119
11693.5932,4428.14143,56.15005,333.3395,60,0,107.23839,936.65297,21.49114,1754.6175,2880,1111.0873,1.62753,2.22839,1.019
11680.91883,4459.3018,59.50214,283.06846,60,0,107.23839,975.5012,11.38765,1725.87276,2880,1113.86612,1.36117,2.57612,1.24302
11645.58617,4431.6294,56.16848,277.17102,60,0,107.23839,986.88885,18.23313,1707.63963,2880,1115.22729,1.1522,2.66694,1.57084
11479.80951,4269.9269,74.07252,253.81667,60,0,107.23839,1005.12198,16.86618,1690.77345,2880,1116.37949,1.9977,2.24008,1.37615
11278.93109,4110.79912,67.16337,215.90509,60,0,107.23839,1043.76001,18.56166,1650.43994,2880,1120.21342,1.13099,1.99495,1.72415
11268.86525,4108.35487,55.72247,221.44855,60,0,107.23839,1021.98816,21.77185,1669.0016,2880,1118.37719,1.83623,1.78,1.34594
11187.21627,4046.76121,62.76718,191.04949,60,0,107.23839,1062.32167,16.61608,1633.82386,2880,1121.34441,1.60096,2.11814,1.57488
11168.73234,4059.19971,62.90301,158.54554,60,0,107.23839,1078.93775,26.40393,1607.41993,2880,1122.94537,1.60976,2.08326,1.44569
11119.39403,4014.17618,62.57911,153.32598,60,0,107.23839,1105.34168,22.86839,1584.55154,2880,1124.55513,1.58859,1.94036,1.22868
11084.04461,4002.42912,62.84406,128.20543,60,0,107.23839,1128.21007,17.54821,1567.00333,2880,1126.14372,1.60596,1.56308,1.25324
11012.74253,3960.15271,66.4782,92.06734,60,0,107.23839,1157.1506,21.12373,1534.48728,2880,1129.55602,1.11269,1.89711,1.47846
10963.1011,3917.2093,55.30772,98.01826,60,0,107.23839,1145.75828,11.39232,1555.61101,2880,1127.74968,1.80634,1.00998,1.99982
10948.78991,3924.55378,54.98177,73.22366,60,0,107.23839,1178.27433,28.76586,1505.72142,2880,1130.66871,1.09927,2.2763,1.98642
10628.07219,3632.74311,57.43009,40.58817,60,0,107.23839,1207.04019,29.05539,1476.66603,2880,1131.76798,1.22083,3.04189,1.28012
10622.04688,3631.00096,62.64998,29.41736,60,0,107.23839,1236.09558,21.66386,1455.00217,2880,1132.98881,1.59327,2.72874,1.66776
10584.06247,3610.6604,63.32627,9.89739,60,0,107.23839,1257.75944,1049.34327,405.6589,2880,1134.58208,1.6366,2.7599,1.19983
10326.70677,3384.8691,1086.27527,394.3129,60,0,101.54393,872.79717,20.09084,385.56806,2880,1136.21868,1.79701,2.16272,1.07109
10310.08143,3377.47549,1085.50612,383.91124,60,0,101.54393,892.88801,26.40642,359.16164,2880,1138.01569,1.75964,1.47417,1.93908
10132.09829,3217.63828,1087.10744,362.78995,60,0,101.54393,919.29443,19.99897,339.16267,2880,1139.77533,1.83389,1.57936,1.37404
10108.50656,4247.67556,53.59724,340.71566,60,0,101.54393,939.2934,18.66469,320.49798,2880,1141.60922,1.05176,1.90164,1.95548
10006.00883,4153.77407,59.09298,324.81826,60,0,101.54393,957.95809,13.6577,306.84028,2880,1142.66098,1.33073,2.52639,1.80542
9961.4387,4128.759,64.4832,298.30675,60,0,101.54393,971.61579,22.69176,284.14852,2880,1143.99171,1.70506,2.62675,1.56623
9932.04078,4120.27422,68.33674,272.37892,60,0,101.54393,994.30755,11.9427,272.20582,2880,1145.69677,1.8816,2.31138,1.16115
9929.1648,4131.77753,62.39309,262.42517,60,0,101.54393,1006.25025,12.27706,259.92876,2880,1147.57837,1.57617,1.89636,1.51811
9809.31084,4036.83049,66.23347,232.07328,60,0,101.54393,1018.52731,17.73108,242.19768,2880,1149.15454,1.79507,1.6194,1.60459
9720.18878,3971.89125,58.7097,213.66922,60,0,101.54393,1036.25839,15.83135,226.36633,2880,1150.94961,1.30343,1.92056,1.74501
9601.05448,3861.47653,62.51335,199.91182,60,0,101.54393,1052.08974,25.07812,201.28821,2880,1152.25304,1.58422,2.08135,1.23417
9536.05006,3825.72161,58.34701,173.72627,60,0,101.54393,1077.16786,13.01276,188.27545,2880,1153.83726,1.27869,2.03683,1.10239
9084.64198,3391.47971,60.42372,153.2455,60,0,101.54393,1090.18062,26.0579,162.21755,2880,1155.11595,1.43342,1.7058,1.23788
9033.59418,3352.63731,52.1026,147.80922,60,0,101.54393,1116.23852,27.48451,134.73304,2880,1156.54937,1.01769,1.92599,1.552
8962.25407,3305.6055,57.67363,116.05264,60,0,101.54393,1143.72303,27.32592,107.40712,2880,1157.56706,1.23553,2.24246,1.87725
8867.73377,3230.18139,58.28402,94.96148,60,0,101.54393,1171.04895,13.5953,93.81182,2880,1158.80259,1.2745,2.84521,1.38458
8863.20943,3229.9786,66.40427,81.40495,60,0,101.54393,1184.64425,22.85633,70.95549,2880,1160.07709,1.80297,2.42682,1.11473
8694.44649,3091.0474,58.50945,57.54319,60,0,101.54393,1207.50058,16.74505,54.21044,2880,1161.88006,1.28965,2.2519,1.92484
8650.42051,3066.13223,54.32367,40.63781,60,0,101.54393,1224.24563,19.16972,35.04072,2880,1163.16971,1.07477,3.10197,1.98035
8460.8563,2888.55049,63.70664,17.69831,60,0,101.54393,1243.41535,16.51604,18.52468,2880,1164.24448,1.6599,3.42242,1.57406
14127.67227,2906.66356,1083.31508,414.22811,60,0,125.60891,3714.39109,15.94936,2924.05064,2880,0,1.6359,0,1.82962
14080.72965,2875.30238,1085.99834,394.63947,60,0,125.60891,3730.34045,14.55893,2909.49171,2880,1.6359,1.78392,0.0457,1.32394
14062.13942,2878.61585,1076.95132,380.74699,60,0,125.60891,3744.89938,29.4947,2879.99701,2880,3.41982,1.19328,0.17636,1.0358
13902.7424,3760.58463,61.07809,353.15002,60,0,125.60891,3774.39408,11.9773,2868.01971,2880,4.6131,1.48315,0,1.83341
13891.5501,3767.48294,68.3298,326.30967,60,0,125.60891,3786.37138,20.23035,2847.78936,2880,6.09625,1.88136,0,1.45008
13851.31941,3739.94957,61.79553,318.95146,60,0,125.60891,3806.60173,29.80223,2817.98713,2880,7.97761,1.53504,0,1.1102
13803.19132,3716.85694,71.02183,282.12819,60,0,125.60891,3836.40396,29.72703,2788.2601,2880,9.51265,1.9578,0,1.71391
13771.36288,3710.27483,58.63737,267.6723,60,0,125.60891,3866.13099,27.33935,2760.92075,2880,11.47045,1.29842,0.41549,1.59402
13713.82426,3658.81215,63.74834,255.20312,60,0,125.60891,3893.47034,18.64818,2742.27257,2880,12.76887,1.6624,0.34711,1.28227
13659.5747,3640.03521,63.87267,218.25552,60,0,125.60891,3912.11852,22.95658,2719.31599,2880,14.43127,1.66982,0,1.31021
13550.19067,3543.73,58.79927,208.87303,60,0,125.60891,3935.0751,25.96152,2693.35447,2880,16.10109,1.30971,0.0005,1.37707
13482.11917,3486.56356,54.98773,200.21539,60,0,125.60891,3961.03662,26.50888,2666.84559,2880,17.4108,1.09951,0.27806,1.56412
13458.04159,3498.33513,55.75343,162.50209,60,0,125.60891,3987.5455,12.89936,2653.94623,2880,18.51031,1.1324,0.70978,1.09845
13306.19254,3354.1773,63.16906,145.70397,60,0,125.60891,4000.44486,28.31995,2625.62628,2880,19.64271,1.62675,0.18148,1.69127
13089.56708,3145.06776,62.00472,138.21067,60,0,125.60891,4028.76481,13.76509,2611.86119,2880,21.26946,1.54966,0.32309,1.14172
13076.8886,3168.41099,64.05285,98.44924,60,0,125.60891,4042.5299,22.70631,2589.15488,2880,22.81912,1.68043,0,1.47597
13057.67258,3163.61471,60.83887,84.8651,60,0,125.60891,4086.2509,10.68997,2557.45022,2880,25.96478,1.04437,0.02709,1.31766
13049.00778,3163.76087,53.33079,84.87988,60,0,125.60891,4065.23621,21.01469,2568.14019,2880,24.49955,1.46523,0.01074,1.06072
13010.64091,3162.36814,60.86083,37.58841,60,0,125.60891,4096.94087,25.34356,2532.10666,2880,27.00915,1.46689,0,1.34749
12798.52472,2959.75443,64.74435,20.13553,60,0,125.60891,5155.33396,24.02799,1475.02914,2880,30.19557,1.46355,0.40576,1.82553
12739.66107,2902.73109,60.81657,24.04853,60,0,125.60891,4122.28443,1033.04953,1499.05713,2880,28.47604,1.71953,0,1.86931
12626.95473,2834.46566,3965.13581,392.4526,60,0,107.34828,877.62258,27.45736,1447.57178,2880,31.65912,1.74052,0.49077,1.01025
12580.16646,2797.79493,3969.61456,374.43397,60,0,107.34828,928.83908,28.39156,1395.42108,2880,35.3223,1.13419,0.4088,1.45771
12445.35282,2668.352,3955.79205,384.34348,60,0,107.34828,905.07994,23.75914,1423.81264,2880,33.39964,1.92266,0,1.54299
12332.83412,6500.49548,61.5797,330.8729,60,0,107.34828,957.23064,28.91432,1366.50676,2880,36.45649,1.51973,0.34678,1.56304
12197.89806,6372.28707,60.69268,323.6508,60,0,107.34828,986.14496,12.04722,1354.45954,2880,37.97622,1.45413,0.45569,1.38147
11900.18953,6083.14045,57.86072,316.57325,60,0,107.34828,998.19218,23.88623,1330.57331,2880,39.43035,1.24716,0.59,1.3476
