Scenario,QueueTime
Current,22.9991
Current,0
Current,4098.1503
Current,4069.6086
Current,4054.4294
Current,4035.1558
Current,4023.9762
Current,4006.6012
Current,3992.4366
Current,0
Current,120
Current,120
Current,117.3496
Current,95.1743
Current,106.6506
Current,70.9754
Current,48.5275
Current,24.3849
Current,139.9846
Current,93.8695
Current,123.6216
Current,79.7923
Current,51.7347
Current,61.8529
Current,22.9621
Current,0
Current,1201.4205
Current,1188.1531
Current,1161.3327
Current,37.3081
Current,37.3081
Current,35.6229
Current,12.5012
Current,0
Current,141.6086
Current,124.8512
Current,99.6682
Current,71.5317
Current,50.7251
Current,23.1811
Current,10.6603
Current,0
Current,1214.6858
Current,1201.6682
Current,1179.2263
Current,1150.8285
Current,1127.9818
Current,1112.0799
Current,1094.519
Current,0
Current,120
Current,118.1463
Current,98.4008
Current,83.3939
Current,64.897
Current,46.9797
Current,26.8073
Current,8.1074
Current,90.1192
Current,127.8686
Current,110.3058
Current,46.7277
Current,70.7923
Current,34.1398
Current,11.4921
Current,0
Current,1173.1822
Current,1144.7007
Current,1126.2493
Current,1104.3135
Current,13.0987
Current,13.0987
Current,13.0987
Current,0
Current,111.07
Current,130.6177
Current,89.3529
Current,72.234
Current,47.9641
Current,35.3882
Current,24.3235
Current,0
Current,1255.6131
Current,1242.0743
Current,1220.2733
Current,1206.6621
Current,1192.4189
Current,1176.6757
Current,1164.5602
Current,0
Current,120
Current,120
Current,108.5286
Current,96.9393
Current,83.4622
Current,72.8374
Current,52.7919
Current,36.5238
Current,142.1184
Current,115.9947
Current,101.4618
Current,85.5486
Current,58.5331
Current,32.3816
Current,0
Current,14.3198
Current,4099.0782
Current,4109.108
Current,4078.2275
Current,58.1161
Current,58.1161
Current,37.3098
Current,17.1852
Current,0
Current,131.8861
Current,105.4182
Current,119.7917
Current,85.7553
Current,64.2121
Current,12.572
Current,41.2928
Current,0
Current,1217.2455
Current,1188.5652
Current,1162.4705
Current,1143.5623
Current,1119.1977
Current,1092.2043
Current,0
Current,0
Current,146.3181
Current,159.9743
Current,125.5301
Current,101.157
Current,74.8302
Current,51.5927
Current,0
Current,28.1087
Current,138.1816
Current,97.6984
Current,125.6047
Current,85.9787
Current,58.2449
Current,35.1127
Current,20.3939
Current,0
Current,1154.1203
Current,58.5809
Current,58.5809
Current,58.5809
Current,53.2065
Current,37.8744
Current,20.9553
Current,0
Current,160.8103
Current,139.0824
Current,114.318
Current,85.683
Current,64.7006
Current,44.2301
Current,28.6736
Current,0
Current,110.6354
Current,94.0218
Current,81.6314
Current,60.9495
Current,50.4996
Current,38.2854
Current,10.7659
Current,0
Current,130.9229
Current,130.9229
Current,95.8933
Current,118.1948
Current,67.6081
Current,43.0399
