URN,QCSI,QDataInput,QSamPrep,Qextraction,Qvalidation
2235,5241.1545,281.5158,920.9719,3197.0515,1082.4722
2236,5158.413,274.7146,934.1332,3184.5234,1083.7014
2237,5175.7399,254.0059,946.6613,3159.5293,1085.1842
2238,5194.4012,223.5793,971.6554,3141.2713,1086.5453
2239,5135.1277,210.7038,989.9134,3113.1297,1087.7973
2240,4998.695,195.2466,1018.055,3088.2933,1089.4752
2241,4852.5921,163.6985,1042.8914,3071.3084,1090.7821
2242,4696.3026,138.6934,1059.8763,3043.7594,1092.1727
2243,4687.8407,135.8039,1087.4253,3017.0284,1094.1488
2244,4654.9921,96.3717,1114.1563,2991.3283,1095.5055
2245,4541.5677,84.9324,1139.8564,2974.2105,1097.3485
2246,4456.638,73.0997,1156.9742,2945.7705,1098.4051
2247,4494.7076,31.5562,1185.4142,2927.6932,1100.0019
2248,4259.4515,31.3512,1203.4915,2901.9955,1101.7253
2249,4223.445,15.0513,1229.1892,2884.5152,1102.7766
2250,4252.4351,383.935,842.9283,1818.5818,1105.8905
2251,4111.0288,390.8149,830.5893,1847.661,1104.0357
2252,3897.7106,368.7097,872.0075,1794.9661,1107.3327
2253,4957.2468,323.745,924.0873,1737.9973,1110.965
2254,4933.3896,328.1107,895.6232,1766.502,1109.1327
2255,4942.9448,310.5873,952.592,1710.4671,1112.1007
2256,4897.0061,263.5478,980.1222,1689.5524,1113.3646
2257,4873.9606,252.99,1001.0369,1664.7043,1115.0741
2258,4833.782,250.0375,1025.885,1641.4936,1117.0261
2259,4754.5374,201.0835,1049.0957,1619.8071,1118.4693
2260,4677.5817,193.5051,1070.7822,1601.4819,1120.0502
2261,4652.7424,190.4996,1089.1074,1578.9556,1121.4101
2262,4467.8177,140.0633,1111.6337,1566.8245,1122.774
2263,4430.1134,132.0163,1149.7152,1517.8648,1125.766
2264,4216.2179,134.1592,1123.7648,1540.8741,1124.2528
2265,4191.8221,70.6053,1200.7905,1472.9105,1128.8449
2266,4153.7963,76.2505,1172.7245,1489.7988,1126.9268
2267,4052.9271,68.6989,1217.6788,1445.5579,1130.0951
2268,3989.379,15.886,1245.0314,405.8311,1131.7311
2269,3963.2931,14.6283,2284.7582,377.5434,1133.1599
2270,3882.479,0.4348,2313.0459,355.8476,1134.3028
2271,3906.53,371.3233,930.8405,318.8811,1137.8913
2272,3858.1771,373.7354,918.3156,343.3227,1136.1818
2273,3865.0056,353.0961,955.2821,306.8309,1139.3606
2274,4890.7347,311.988,978.3716,275.9459,1142.7358
2275,4767.8008,319.2436,967.3323,295.7916,1141.2041
2276,4758.4653,288.5127,998.2173,252.1371,1143.7531
2277,4685.6301,248.1506,1043.4577,216.378,1147.423
2278,4634.6812,248.5517,1022.0261,230.7055,1145.4637
2279,4553.9105,231.8783,1057.7852,189.926,1149.0664
2280,4530.8951,191.7184,1113.2136,146.458,1151.4293
2281,4506.6355,191.7364,1084.2372,160.9496,1150.2425
2282,4449.8286,164.1598,1127.7052,118.0031,1152.5938
2283,4253.9531,130.1063,1156.1601,93.2032,1154.4524
2284,4044.2302,122.3563,1180.96,76.0614,1155.9758
2285,3964.6784,93.6446,1198.1018,49.2581,1157.891
2286,3899.903,70.6404,1224.9051,35.0464,1159.8374
2287,3698.1473,61.7933,1239.1168,6.5819,1161.1958
2288,3716.2195,22.1198,1267.5813,2927.2817,0
2289,3563.9392,14.6286,5186.8815,2903.3396,1.9678
2290,3407.8763,0.5106,5210.8236,2875.8607,3.1124
2291,3265.161,384.2814,3801.2746,2863.996,4.6106
2292,3250.9142,376.2608,3813.1393,2846.3752,5.8564
2293,3169.0037,363.6525,3830.7601,2824.2555,7.1364
2294,4069.1294,314.5294,3864.0255,2799.507,10.2511
2295,4067.5421,315.7675,3852.8798,2813.1098,8.3246
2296,4066.2541,302.3791,3877.6283,2778.6174,11.6899
2297,4055.2055,254.2945,3898.5179,2759.4678,13.1875
2298,3913.8559,251.6673,3917.6675,2740.78,14.6995
2299,3886.7189,240.5689,3936.3553,2722.6771,16.3067
2300,3880.6284,194.2404,3954.4582,2711.2199,17.8427
2301,3817.8391,183.1104,3965.9154,2688.2883,19.2471
2302,3667.0652,180.3644,3988.847,2662.9455,21.1364
2303,3660.294,129.3675,4014.1898,2647.7065,22.5526
2304,3423.4351,118.1352,4029.4288,2625.5795,24.2791
2305,3310.4049,116.6195,4051.5558,2595.9348,26.0111
2306,3305.9038,71.6662,4081.2005,2568.1141,27.6733
2307,3227.122,65.1823,4109.0212,2545.4755,28.9106
2308,3149.9693,56.6795,4131.6598,1499.0536,29.9454
2309,3124.1274,16.4787,5178.0817,1470.2201,31.3406
2310,3093.9019,0.3593,5206.9152,1451.7326,32.4483
2311,2964.4353,409.7551,900.0075,1431.3832,34.1721
2312,2943.1734,375.8309,920.3569,1420.7143,35.9982
2313,2808.7427,360.1024,931.0258,1403.1377,37.4489
2314,6704.5754,353.5461,948.6024,1378.1792,38.8693
2315,6715.2897,310.2451,973.5609,1365.6226,40.0235
2316,6466.3183,301.0591,986.1175,1344.2864,41.7872
2317,6453.3797,300.0479,1007.4537,1333.3611,43.1143
2318,6471.466,256.7757,1018.379,1322.3214,44.1632
2319,6443.4753,238.5852,1045.4576,1280.22,46.793
2320,6159.4581,244.5259,1029.4187,1306.2825,45.2114
2321,6164.9707,197.1787,1071.5201,1259.4215,47.9149
2322,6151.7616,183.6475,1092.3186,1239.4675,49.2833
2323,6048.119,180.2311,1112.2726,1219.4175,50.7516
2324,6053.8805,145.3761,1132.3226,1207.6026,52.0307
2325,6035.5898,113.97,1164.6603,1161.2899,54.9682
2326,6019.513,123.564,1144.1375,1187.0798,53.0437
2327,5890.9152,82.6559,1190.4502,1133.9761,56.146
2328,5785.3164,69.0747,1217.764,1105.3629,57.7439
2329,5774.8852,48.9733,1246.3772,1088.1589,58.8245
2330,5693.1183,28.2594,1263.5812,44.0477,60.5576
2331,5587.1539,0.4935,2307.6924,33.2283,61.6349
2332,5583.2485,414.2733,873.911,20.9702,63.5251
2333,5586.882,388.6321,886.1691,1.8513,64.6134
2334,5396.4317,357.8842,905.288,3224.188,1080
2335,6384.1093,349.1728,922.9513,3198.0824,1081.5906
2336,6273.5775,336.4975,949.0569,3173.5811,1083.3293
2337,6190.7623,290.684,973.5582,3163.268,1084.3475
2338,6065.7072,279.5335,983.8713,3145.1526,1086.1853
2339,6051.3232,266.373,1001.9867,3121.432,1088.1086
2340,5802.1147,230.5865,1025.7073,3107.3385,1090.0452
2341,5786.2135,219.1261,1039.8008,3077.7441,1091.453
2342,5735.1983,206.811,1069.3952,3047.9691,1092.8852
2343,5543.6672,166.4196,1099.1702,3036.4248,1094.2509
2344,5500.7885,153.0871,1110.7145,3009.2748,1095.9379
2345,5338.2011,151.4424,1137.8645,2993.1672,1097.7238
2346,5321.3958,112.5362,1153.9721,2966.9545,1098.8391
2347,5325.0494,97.3474,1180.1848,2945.2913,1099.8994
2348,5148.5655,86.0496,1201.848,2925.0226,1101.0312
2349,5092.6366,57.3945,1222.1167,2896.3435,1102.7851
2350,4983.3112,28.209,1250.7958,2880.6091,1103.8908
2351,4837.6228,23.7692,1266.5302,1839.1276,1105.7992
2352,4627.006,415.9593,877.658,1824.2859,1107.3677
2353,4461.7001,384.0796,892.4997,1813.1679,1108.8771
2354,4460.0599,381.9725,903.6177,1796.5285,1110.562
2355,5472.6548,344.52,920.2571,1782.769,1112.0971
2356,5503.2332,316.357,950.0098,1746.1133,1115.922
2357,5258.4456,321.3508,934.0166,1766.7758,1114.0633
2358,5270.6711,283.392,970.6723,1717.9133,1117.3707
2359,5239.2225,258.0218,1014.1368,1678.0629,1120.4944
2360,5043.5387,264.306,998.8723,1702.6488,1118.8576
2361,4845.2387,222.2151,1038.7227,1656.3048,1121.5112
2362,4781.9225,209.8043,1060.4808,1628.0025,1123.0016
2363,4771.7289,201.4145,1088.7831,1599.2798,1124.0827
2364,4698.658,157.1247,1117.5058,1583.5494,1125.2573
2365,4670.505,151.9266,1133.2362,1571.1946,1126.9955
2366,4587.7117,138.9329,1145.591,1557.5105,1128.2437
2367,4088.9031,104.8213,1159.2751,1529.7512,1129.8258
2368,4000.15,89.4869,1187.0344,1507.5152,1130.847
2369,3821.9002,88.2435,1209.2704,1492.6031,1132.4263
2370,3617.5557,41.7018,1224.1825,1468.8951,1133.4282
2371,3324.0058,31.3421,1247.8905,1449.3802,1135.0518
2372,3228.2281,29.0568,1267.4054,402.9398,1136.3172
2373,3100.4603,403.733,861.6978,373.6418,1137.6548
2374,3048.1042,397.8069,890.9958,360.0344,1138.9088
2375,2863.3159,387.2179,904.6032,345.4103,1139.9588
2376,3795.7235,332.4522,948.0838,286.7838,1143.46
2377,3746.045,336.7891,919.2273,316.5538,1141.4969
2378,3712.209,324.4836,977.8538,258.6413,1144.9386
2379,3709.3431,281.4994,1005.9963,239.3951,1146.5375
2380,3650.1135,271.2578,1025.2425,212.3234,1147.6494
2381,3585.063,252.6602,1052.3142,199.0968,1149.1411
2382,3560.3028,226.6075,1065.5408,187.4931,1151.1142
2383,3514.4567,209.0565,1077.1445,158.6602,1152.2099
2384,3514.9702,186.4227,1105.9774,135.3199,1153.7731
2385,3489.0949,160.3537,1129.3177,124.406,1155.5684
2386,3389.6965,154.4708,1140.2316,109.305,1157.3644
2387,3272.8964,123.5547,1155.3326,80.9823,1158.4485
2388,3292.7415,103.359,1183.6553,56.6788,1160.056
2389,3263.0904,101.8555,1207.9588,35.9,1161.2517
2390,3255.3888,69.6471,1228.7376,8.8253,1162.2791
2391,3272.7688,31.8533,5184.2609,2899.1007,1.9674
2392,3174.0272,44.0916,1255.8123,2920.3767,0
2393,3199.3641,2.5451,5205.5369,2876.4476,3.2086
2394,3181.8953,398.9321,3799.9012,2858.4798,5.0422
2395,3124.5292,392.0855,3817.869,2845.6345,6.784
2396,3092.4663,365.6719,3830.7143,2821.0968,8.1656
2397,4047.6031,344.6482,3855.252,2797.6395,9.3546
2398,3994.9074,339.6375,3878.7093,2782.6449,10.428
2399,4007.0151,310.3083,3893.7039,2766.9982,11.452
2400,3934.5696,271.0556,3919.4154,2732.3221,14.5618
2401,3775.8216,279.297,3909.3506,2756.9334,12.567
2402,3723.4797,247.9378,3944.0267,2704.3764,15.9887
2403,3378.6319,216.8534,3971.9724,2690.1189,17.5633
2404,3344.5585,203.5056,3986.2299,2667.9772,19.1429
2405,3332.2446,189.497,4008.3716,2639.1371,20.9949
2406,3358.8376,159.5978,4037.2117,2627.1723,22.2799
2407,3298.8497,133.8425,4049.1765,2600.1835,23.4905
2408,3206.5591,127.0252,4076.1653,2579.8956,25.4145
2409,2954.3323,91.2921,4096.4532,2551.3343,26.996
2410,2939.0711,72.6089,4125.0145,2533.0985,28.8765
2411,2887.2245,62.5613,4143.2503,2522.8538,30.3711
2412,2739.1418,31.1015,4153.495,1478.9139,32.0751
2413,2227.8557,12.6349,5197.4349,1455.8723,33.4902
2414,2119.5485,5.1463,5220.4765,1427.3538,34.8881
2415,2150.759,378.1191,904.046,1412.4078,36.1081
2416,2142.1566,360.7998,932.3155,1382.5725,40.0705
2417,2027.1175,371.8129,918.992,1399.0843,38.0972
2418,5908.8231,313.665,948.8273,1368.1052,41.1149
2419,5552.8592,310.2379,963.2946,1341.2235,42.8184
2420,5413.7401,299.7612,990.1763,1311.2673,44.3378
2421,5435.4903,254.7554,1034.5564,1269.1681,47.1355
2422,5428.7875,256.3318,1020.1325,1296.8434,45.818
2423,5222.0196,234.0982,1062.2317,1248.496,48.1965
2424,4966.8165,194.7965,1082.9038,1223.2817,49.964
2425,4910.9288,183.9518,1108.1181,1203.2388,51.4806
2426,4869.1935,165.637,1128.161,1191.8621,53.4336
2427,4512.1325,142.6251,1139.5377,1169.8297,55.3196
2428,4472.0243,116.3432,1161.5701,1159.4235,56.3385
2429,4485.9581,107.1439,1171.9763,1140.8669,58.1928
2430,4392.8956,91.8377,1190.5329,1111.1201,59.4813
2431,4408.7844,49.4038,1238.3066,46.3088,62.3105
2432,4396.6223,50.5855,1220.2797,1093.0932,60.4838
2433,4139.0306,39.2959,2285.091,25.4164,63.4826
2434,4145.4867,413.2315,877.4201,9.6781,64.5084
2435,4085.6514,408.7215,893.1584,3229.6815,1080
2436,4024.525,394.9645,913.155,3210.7423,1081.4533
2437,4959.3436,350.0502,956.5234,3162.9235,1084.7773
2438,4941.2915,351.0639,932.0942,3186.3131,1083.1498
2439,4953.5901,338.7331,979.913,3134.0727,1086.0119
2440,4964.1353,296.9406,1008.7638,3114.0663,1087.1672
2441,4962.5436,283.0013,1028.7702,3101.275,1088.2352
2442,4940.5836,282.1018,1041.5615,3085.7319,1090.0666
2443,4770.1733,236.6446,1057.1046,3068.322,1091.2425
2444,4779.2343,210.9642,1096.6452,3024.2803,1094.6426
2445,4662.6395,229.9916,1074.5145,3046.1913,1092.666
2446,4687.931,177.373,1118.5562,3001.3688,1095.6604
2447,4364.0818,168.1854,1141.4677,2971.8823,1097.0042
2448,4382.3386,151.4105,1170.9542,2961.2633,1098.54
2449,4379.4915,117.2038,1181.5732,2936.7134,1099.9051
2450,4238.5177,111.395,1206.1231,2921.2843,1101.3186
2451,4081.2375,98.5058,1221.5522,2900.8931,1102.503
2452,4104.0315,59.3482,1241.9434,1855.6687,1103.5368
2453,4032.624,51.8172,2287.1678,1845.2063,1104.7836
2454,3992.3461,35.7479,2297.6302,1833.3807,1106.1505
2455,3975.6238,407.07,887.1173,1787.833,1109.7311
2456,3891.1871,411.3825,858.5637,1804.8271,1107.7509
2457,3900.0711,399.0481,904.1114,1763.4392,1111.1654
2458,4797.7032,358.09,928.5052,1745.0787,1112.345
2459,4773.5861,351.8353,946.8657,1732.1368,1113.3883
2460,4731.4621,334.1893,959.8076,1718.0126,1114.4979
2461,4725.9007,300.5652,973.9318,1688.9168,1116.2237
2462,4697.2017,298.0582,1003.0276,1676.2621,1117.4502
2463,4449.5118,276.6335,1015.6823,1660.29,1118.5072
2464,4463.5439,241.2509,1031.6544,1645.0366,1119.7356
2465,4409.3535,238.6747,1046.9078,1619.4865,1121.0826
2466,4308.6646,219.7132,1072.4579,1605.9288,1122.4348
2467,4280.6634,180.2631,1086.0156,1589.3356,1123.6264
2468,4271.1801,174.3751,1102.6088,1575.6987,1125.1028
2469,4262.2713,153.9061,1116.2457,1548.1122,1126.7975
2470,4283.244,119.465,1143.8322,1525.1254,1128.5721
2471,4197.8789,115.6007,1166.819,1501.8905,1130.0343
2472,4129.5809,89.8944,1190.0539,1481.2542,1131.3422
2473,4062.6908,47.0153,1223.773,1457.4945,1135.0029
2474,3975.6555,49.8101,1210.6902,1468.1714,1133.0202
2475,3818.0155,31.2132,1234.4499,416.1884,1136.7767
2476,3821.7768,412.6216,858.5099,394.2246,1138.0782
2477,3662.8252,407.5158,880.4737,375.2908,1139.2849
2478,3596.9225,378.7016,899.4075,357.5121,1140.6459
2479,4598.353,356.3351,917.1862,342.5799,1142.6293
2480,4476.0532,344.4462,932.1184,317.4629,1143.7874
2481,4426.4214,317.0202,957.2354,305.4841,1145.4079
2482,4202.9481,294.7281,969.2142,285.2442,1146.9348
2483,4205.2267,283.1649,989.4541,257.626,1148.4565
2484,4139.4498,261.8179,1017.0723,236.1826,1149.9546
2485,4147.2825,231.7604,1038.5157,223.1109,1151.0629
2486,4113.5434,217.9283,1051.5874,205.1992,1152.6768
2487,4105.0635,202.9512,1069.4991,193.6747,1154.4226
2488,4108.4473,171.5886,1081.0236,182.4036,1155.7371
2489,4084.2594,145.3205,1092.2947,165.919,1157.1508
2490,3947.0672,142.3557,1108.7793,145.6058,1159.1355
2491,3930.7015,114.6458,1129.0925,125.5621,1160.5822
2492,3894.8433,85.6641,1174.6793,88.1889,1163.148
2493,3740.3332,87.0928,1149.1362,100.019,1161.775
2494,3304.4268,57.9322,1186.5094,63.1934,1164.2588
2495,3291.1059,23.4224,1234.8711,17.4339,1167.0968
2496,3158.9697,31.0958,1211.5049,39.8272,1165.4391
2497,3152.5146,415.1761,3734.99,2919.3088,0
2498,3133.7564,391.7893,3755.6812,2889.87,1.6002
2499,3140.2722,385.4516,3785.12,2878.1495,2.9467
2500,4043.3432,349.892,3796.8405,2856.0478,4.2008
2501,4066.4166,328.8825,3818.9422,2830.9024,5.9491
2502,4020.4782,328.6198,3844.0876,2808.4786,7.5591
2503,3931.6223,292.4145,3866.5114,2792.5001,8.7458
2504,3902.5154,267.6456,3911.3548,2753.2646,11.4643
2505,3900.1581,273.0053,3882.4899,2763.6352,9.9694
2506,3918.7599,236.874,3921.7254,2727.4518,12.5904
2507,3739.1961,204.5794,3947.5382,2707.1424,13.7132
2508,3471.0078,202.9971,3967.8476,2694.3207,15.5979
2509,3494.7227,169.4685,3980.6693,2665.7991,17.3122
2510,3510.1946,149.3843,4009.1909,2643.1211,19.1584
2511,3487.6624,148.6214,4031.8689,2616.5473,20.2664
2512,3140.9009,104.7657,4058.4427,2605.7774,21.3429
2513,3079.0215,85.8491,4069.2126,2589.7155,23.0602
2514,3056.4961,79.3414,4085.2745,2577,24.7097
2515,3034.5562,46.464,4097.99,2561.8576,26.6224
2516,2996.2832,20.4291,4113.1324,2532.8463,27.8981
2517,2692.3602,10.8365,4142.1437,1491.1048,29.6534
2518,2692.068,404.9182,852.7132,1470.2226,31.5409
2519,2701.6762,382.6076,873.5954,1458.3942,33.0582
2520,2667.7508,366.4057,885.4238,1441.6307,34.3029
2521,6417.6745,332.6017,902.1873,1414.2242,36.005
2522,6411.1491,329.784,929.5938,1404.0326,37.9858
2523,6217.1032,307.4189,939.7854,1388.4118,39.0177
2524,6119.075,262.1913,978.9824,1336.0082,42.2845
2525,6114.5299,276.0566,955.4062,1364.8356,40.3407
2526,6111.5347,240.6845,1007.8098,1321.3997,43.3401
2527,6023.1768,211.3369,1022.4183,1294.4937,45.1579
2528,5985.6324,203.9242,1049.3243,1275.3056,46.8761
2529,5972.6287,177.8586,1068.5124,1246.5705,48.1495
2530,5821.3512,146.3963,1097.2475,1233.5918,49.7543
2531,5828.6137,143.8306,1110.2262,1212.7273,51.4844
2532,5739.4455,110.673,1131.0907,1193.4646,52.8919
2533,5745.4185,86.2968,1150.3534,1174.2129,54.729
2534,5652.6374,80.2109,1169.6051,1144.2821,56.137
2535,5346.5177,49.2327,1199.5359,1128.5506,57.7916
2536,5322.1692,25.9161,1215.2674,1103.1092,59.3013
2537,5193.2394,23.2427,1240.7088,1087.2065,60.7314
2538,5182.15,403.7149,851.0959,45.3117,61.9256
2539,4963.3981,388.2395,865.7842,34.7027,63.6858
2540,4919.5431,379.0916,876.3932,21.5535,64.9215
2541,5827.9002,337.7364,889.5424,11.1549,66.6077
2542,5839.2077,332.3341,899.941,3237.425,1080
2543,5702.5248,313.2256,913.6709,3224.9107,1081.1395
2544,5608.447,266.5347,951.7783,3184.9429,1084.8785
2545,5579.8987,268.1825,926.1852,3199.3176,1082.917
2546,5281.7394,247.7435,966.153,3166.7084,1086.5647
2547,5228.572,202.9579,984.3875,3149.3527,1088.3231
2548,5184.2798,195.5606,1001.7432,3131.9644,1090.0683
2549,4765.208,187.6525,1019.1315,3120.6902,1092.0251
2550,4678.709,134.4433,1042.6543,3093.9203,1095.3202
2551,4680.2651,143.8995,1030.4057,3108.4416,1093.4324
2552,4649.3254,127.9675,1057.1756,3077.6682,1096.3312
2553,4612.951,74.3587,1073.4277,3059.1047,1097.7064
2554,4536.2982,73.9606,1091.9912,3046.5903,1099.627
2555,4433.4467,73.7692,1104.5056,3016.8219,1101.0649
2556,4428.9262,17.9507,1150.4737,2973.1541,1103.2997
2557,4356.2917,19.9111,1134.274,3000.6222,1102.1355
2558,4336.4259,5.7926,1177.9418,2957.2587,1104.3653
2559,4382.9969,381.5628,863.2354,1813.215,1107.5125
2560,4378.2913,382.102,837.1344,1833.899,1106.2337
2561,4388.0957,358.5074,883.9194,1800.8012,1108.6494
2562,5344.8034,319.4254,896.3332,1785.4642,1110.4906
2563,5312.5089,319.2169,911.6702,1758.1409,1112.0857
2564,5216.6022,306.3099,938.9935,1739.0292,1113.6587
2565,5237.0268,252.3313,985.4694,1701.365,1116.5113
2566,5108.8941,265.168,958.1052,1711.665,1114.678
2567,5106.0172,244.458,995.7694,1687.4085,1117.5769
2568,5135.8441,207.6978,1009.7259,1662.2305,1119.1159
2569,5050.0237,194.2665,1034.9039,1650.9919,1120.3391
2570,4533.6902,174.6979,1046.1425,1628.3881,1121.5993
2571,4524.6937,137.734,1068.7463,1602.1816,1123.526
2572,4520.998,125.7656,1094.9528,1591.7281,1125.4584
2573,4393.0903,115.0629,1105.4063,1562.1269,1127.3458
2574,4428.1282,66.9111,1148.6253,1534.8399,1130.6706
2575,4413.4443,73.983,1135.0075,1548.5091,1128.7171
2576,4383.4593,42.2327,1162.2945,1523.1759,1131.6833
2577,4362.7172,17.2231,1173.9585,1498.3705,1133.6707
2578,4309.8648,3.1596,1198.7639,1474.6327,1134.8535
2579,4326.9435,403.5573,837.8583,403.5373,1136.5161
2580,4197.5042,375.0705,854.321,388.4395,1137.8172
2581,4180.5946,357.1717,869.4188,376.6553,1139.377
2582,5149.0245,337.5658,881.203,356.5708,1141.1604
2583,5167.7045,312.0202,901.2875,329.0989,1142.944
2584,5140.1809,297.9983,928.7594,302.5187,1144.5632
2585,5028.8751,273.219,955.3396,280.8468,1145.8998
2586,4961.3053,260.6819,977.0115,257.4836,1147.5972
2587,4966.4441,236.4008,1000.3747,247.0895,1148.6044
2588,4718.2499,214.0223,1010.7688,226.6372,1150.1254
2589,4223.3547,207.672,1031.2211,206.1921,1151.4637
2590,4094.5897,172.2842,1051.6662,176.3715,1152.4999
2591,4097.4052,153.0646,1081.4868,163.0987,1154.184
2592,3732.0524,150.2215,1094.7596,137.1087,1155.6582
2593,3567.7264,111.9574,1120.7496,122.3369,1156.8803
2594,3542.7503,93.1086,1135.5214,93.1009,1158.3061
2595,3451.6952,90.1845,1164.7574,70.8931,1159.7026
2596,3462.8875,51.5667,1186.9652,56.1903,1161.1056
2597,3465.8411,22.7834,1223.9217,9.05,1164.4781
2598,3240.2992,27.8503,1201.668,33.9366,1162.5364
2599,3255.8009,410.9263,3728.073,2915.0718,0
2600,2953.7742,387.3147,3753.0012,2898.1228,1.4501
2601,2783.331,380.9507,3769.9502,2869.8714,2.8922
2602,3775.1472,348.6815,3798.2016,2843.4492,4.4299
2603,3795.0214,333.1823,3824.6238,2824.5337,5.996
2604,3515.4161,317.2245,3843.5393,2803.2292,7.0643
2605,3492.2282,284.2525,3864.8438,2786.7504,8.7254
2606,3409.1555,264.9357,3881.3226,2775.1633,10.4274
2607,3369.7394,250.8931,3892.9097,2751.3967,12.3058
2608,3345.5012,218.793,3916.6763,2736.2739,14.1054
2609,3271.169,205.9115,3931.7991,2710.7191,15.8627
2610,2974.2119,190.4845,3957.3539,2692.9905,17.1884
2611,2970.8632,159.3946,3975.0825,2670.5098,18.6207
2612,2869.299,144.7456,3997.5632,2640.7851,19.974
2613,2677.972,138.4325,4027.2879,2612.086,21.4636
2614,2603.9687,104.817,4055.987,2583.0599,22.4805
2615,2538.0686,77.4771,4106.3746,2543.0448,25.4049
2616,2461.0429,79.5142,4085.0131,2561.6984,23.5643
2617,2259.5952,45.525,4125.0282,2524.2846,26.723
2618,2175.6662,13.4998,5174.1708,1470.6841,29.8531
2619,1942.9078,19.1712,4143.7884,1493.9022,28.0684
2620,1863.8701,406.1945,873.6277,1448.2492,31.129
2621,1656.5509,373.7852,921.8263,1398.5745,34.2308
2622,1547.0536,379.3189,896.0626,1422.4855,32.4773
2623,5420.3557,341.7193,945.7373,1385.0188,35.3007
2624,5310.1681,319.2518,959.293,1366.7414,37.0053
2625,4829.4826,318.4185,977.5704,1347.5755,38.4107
2626,4802.0477,275.5274,996.7363,1318.6153,39.5259
2627,4712.7394,257.021,1050.1381,1276.021,42.8842
2628,4669.7782,259.9629,1025.6965,1294.1737,41.319
2629,4641.256,218.8324,1068.2908,1264.0172,44.1702
2630,4578.9597,201.5906,1080.2946,1252.4092,45.3495
2631,4549.7328,200.9534,1091.9026,1226.6752,46.6299
2632,4564.0841,157.7627,1117.6366,1202.9835,47.7771
2633,4430.0144,141.83,1170.4541,1159.2891,50.6407
2634,4354.3079,141.9369,1141.3283,1173.8577,49.2596
2635,4381.6192,99.8127,1185.0227,1140.9264,51.9659
2636,4330.3394,72.1138,1214.7199,1102.8989,55.1473
2637,4218.8712,76.3895,1203.3854,1129.5919,53.2187
2638,4246.3061,35.4928,1241.4129,59.4529,56.9036
2639,4095.9297,16.1207,2284.8589,30.1061,58.5994
2640,4091.1904,9.938,2314.2057,3.9338,60.0207
2641,4122.2192,385.1538,910.8484,3228.7978,1080
2642,4012.123,381.7184,925.9844,3218.5248,1081.9421
2643,3899.0755,370.8875,936.2574,3205.2857,1083.0196
2644,4857.6938,319.8465,977.4139,3154.61,1086.0967
2645,4583.9643,320.425,949.4965,3177.3683,1084.3472
2646,4539.9419,307.8103,1000.1722,3134.3377,1087.5957
2647,4360.7474,263.142,1020.4445,3104.6541,1089.2166
2648,4160.6963,251.5619,1067.5685,3065.0436,1092.3085
2649,3928.5297,254.6795,1050.1281,3087.2137,1090.4288
2650,3889.749,201.5726,1089.7386,3052.2655,1093.3478
2651,3860.9166,194.0088,1102.5167,3040.4923,1094.8667
2652,3840.0422,187.9472,1114.2899,3023.1812,1096.3192
2653,3867.7368,132.8751,1158.3428,2984.1834,1099.8676
2654,3843.6197,135.583,1131.601,2996.4394,1097.9735
2655,3654.482,124.6307,1170.5988,2959.2868,1101.1516
2656,3664.4709,66.9695,1220.2756,2905.2411,1104.6788
2657,3619.1372,74.1191,1195.4954,2934.5066,1102.7876
2658,3571.7285,61.1426,1249.5411,2894.8842,1105.9855
2659,3614.119,8.9327,1259.898,1854.1239,1107.6321
2660,3499.7081,418.7585,879.7812,1813.4728,1111.2524
2661,3396.933,1.3596,2300.6583,1833.4832,1109.3753
2662,3415.4431,371.042,899.7916,1788.5287,1112.6352
2663,3317.6009,362.6966,924.7357,1772.2548,1113.8842
2664,3944.3417,356.4782,941.0096,1749.8494,1115.1844
2665,3967.0697,312.5948,963.415,1723.4898,1116.753
2666,3896.2076,300.631,989.7746,1696.4589,1118.0384
2667,3859.8606,293.5602,1016.8055,1684.4719,1119.5923
2668,3794.083,255.7185,1028.7925,1669.2335,1121.203
2669,3369.3333,240.5535,1044.0309,1648.0159,1122.3921
2670,3296.1886,230.17,1065.2485,1636.4508,1123.7983
2671,3245.9278,195.3834,1076.8136,1606.6877,1125.4389
2672,3145.4348,188.4061,1106.5767,1587.6103,1126.8654
2673,2899.4963,168.8712,1125.6541,1575.2356,1127.8838
2674,2934.1803,128.7871,1138.0288,1562.2362,1129.3833
2675,2853.3951,124.6091,1151.0282,1547.8561,1131.1949
2676,2627.348,108.6097,1165.4083,1532.47,1132.8603
2677,2567.0335,77.0535,1180.7944,1522.4556,1134.281
2678,2531.6517,67.893,1190.8088,1510.8716,1135.293
2679,2401.7285,55.5869,1202.3928,1482.1272,1136.4734
2680,2426.3277,16.9346,1231.1372,1460.1556,1137.51
2681,2215.3813,13.0399,1253.1088,1445.6005,1138.9195
2682,2134.3122,411.8521,857.5715,398.6804,1140.0137
2683,1925.7735,372.8342,896.2957,351.9689,1143.3584
2684,1902.4355,374.4513,878.8911,381.2758,1141.6753
2685,2895.361,359.344,925.6026,339.9591,1144.6535
2686,2822.0066,321.3849,937.6124,324.4517,1145.6787
2687,2796.082,315.7661,953.1198,306.397,1146.7163
2688,2798.7022,302.0591,971.1745,289.6024,1147.9161
2689,2674.1969,268.2941,987.9691,260.5496,1149.1284
2690,2531.5765,263.4332,1017.0219,249.7139,1150.1666
2691,2501.9024,238.7421,1027.8576,224.0017,1151.1884
