Scenario,QueueTime
Current,1095.4256
Current,1112.3888
Current,1128.1933
Current,1148.1641
Current,0
Current,19.4444
Current,34.5239
Current,53.7242
Current,70.7648
Current,86.9943
Current,104.3804
Current,121.231
Current,18.1799
Current,37.583
Current,55.7279
Current,74.497
Current,89.9941
Current,108.5908
Current,1148.3433
Current,1165.2162
Current,1075.949
Current,1041.1047
Current,1060.859
Current,1110.0537
Current,1091.0815
Current,1126.6494
Current,1146.1831
Current,1164.2431
Current,0
Current,19.704
Current,35.7795
Current,55.5288
Current,73.5592
Current,112.3782
Current,92.9649
Current,130.1434
Current,19.8673
Current,0
Current,35.9872
Current,53.4149
Current,68.7129
Current,1106.7921
Current,1126.0436
Current,1144.3323
Current,0
Current,17.6491
Current,34.6523
Current,50.5001
Current,68.5711
Current,87.1491
Current,103.4205
Current,121.2254
Current,19.6372
Current,35.0746
Current,53.3087
Current,68.7035
Current,86.1883
Current,103.8121
Current,4023.1181
Current,4039.7209
Current,3931.136
Current,3947.7452
Current,3964.8244
Current,3984.1304
Current,4003.3769
Current,4019.7372
Current,4055.4853
Current,4036.8466
Current,19.3493
Current,0
Current,37.0041
Current,56.1332
Current,72.0634
Current,88.8903
Current,104.6202
Current,123.0217
Current,0
Current,1057.3615
Current,18.2804
Current,1072.8561
Current,1088.6899
Current,1124.882
Current,1104.9369
Current,1142.9721
Current,0
Current,18.907
Current,36.606
Current,55.8052
Current,74.205
Current,93.3315
Current,112.0919
Current,127.1962
Current,19.8714
Current,0
Current,38.2209
Current,55.8231
Current,72.0201
Current,1109.1869
Current,1149.0027
Current,1129.156
Current,1008.3044
Current,1046.0411
Current,1026.3256
Current,1062.3762
Current,1080.8415
Current,1097.8303
Current,1116.6064
Current,1135.4452
Current,0
Current,16.2912
Current,35.0174
Current,51.3396
Current,67.5636
Current,83.2341
Current,98.7166
Current,116.8646
Current,0
Current,1039.3962
Current,1058.4196
Current,1074.5349
Current,1093.4759
Current,1112.572
Current,1129.8068
Current,1146.9349
Current,1037.1089
Current,1054.4455
Current,1072.937
Current,1092.477
Current,1110.2422
Current,1128.3609
Current,1147.195
Current,1164.6675
Current,0
Current,16.7176
Current,51.2208
Current,32.5663
Current,66.5429
Current,84.0769
Current,101.6876
Current,1139.2661
Current,990.5358
Current,970.6565
Current,1006.8375
Current,1023.8587
Current,1040.9291
Current,1058.7977
Current,1076.1559
Current,1093.3816
Current,0
Current,16.8405
Current,33.1026
Current,51.3936
Current,70.6158
Current,90.5944
Current,106.9268
Current,124.4932
Current,0
Current,3915.0541
Current,3932.1804
Current,3947.2793
Current,3965.5052
Current,3982.9676
Current,4002.2792
Current,4018.7067
Current,0
Current,16.976
Current,35.0927
Current,53.3668
Current,70.1771
Current,87.0618
Current,105.7817
Current,124.7082
Current,0
Current,15.4455
Current,33.6318
Current,49.9925
Current,66.5852
Current,1122.2114
Current,1102.3994
Current,1140.6105
Current,1019.0418
Current,1035.921
Current,1052.9062
Current,1068.3583
Current,1085.6068
Current,1104.2794
Current,1124.2017
Current,1141.8409
Current,0
Current,17.2762
Current,37.1668
Current,56.5038
Current,73.7474
Current,89.1449
Current,105.9195
Current,121.371
Current,1000.741
Current,1016.7779
Current,1053.8346
Current,1033.8755
Current,1069.9642
Current,1087.8805
Current,1103.736
Current,1122.2532
Current,0
Current,17.5937
Current,34.3681
Current,52.5559
Current,70.9569
Current,90.3903
Current,107.2402
Current,0
Current,125.812
Current,15.8545
Current,33.133
Current,53.0358
Current,1091.9508
Current,1108.4809
Current,1127.6202
Current,1147.5148
Current,1007.3338
Current,1023.7922
Current,1042.2286
Current,1059.619
Current,1079.4931
Current,1098.5699
Current,1114.9315
Current,1132.0435
Current,0
Current,16.844
Current,33.729
Current,49.7814
Current,87.1096
Current,69.1524
Current,102.1447
Current,120.4574
Current,0
Current,1039.1307
Current,1054.6069
Current,1071.0343
Current,1087.5306
Current,1103.1361
Current,1120.3794
Current,1138.8549
Current,1037.8792
Current,1053.6907
Current,1070.4342
Current,1086.9596
Current,1104.9673
Current,1124.3235
Current,1141.707
Current,1159.916
Current,0
Current,18.2591
Current,53.1643
Current,33.6908
Current,69.7276
Current,87.3337
Current,105.3105
Current,123.1156
Current,3918.0444
Current,0
Current,3933.1324
Current,3949.6079
Current,3965.1236
Current,3983.9127
Current,4003.4543
Current,4020.0579
Current,0
Current,16.0669
Current,34.784
Current,49.8671
Current,65.1371
Current,83.3
Current,102.829
Current,120.4992
Current,0
Current,19.4987
Current,37.996
Current,55.776
Current,71.9795
Current,89.3885
Current,1124.7092
Current,1142.4962
Current,992.1648
Current,1008.705
Current,1028.2649
Current,1044.1433
Current,1062.2915
Current,1079.3359
Current,1095.6258
Current,1113.3805
Current,0
Current,18.9877
Current,55.5471
Current,36.8195
Current,71.9827
Current,126.5614
Current,88.6295
Current,108.5533
Current,0
Current,17.6153
Current,34.554
Current,1110.1855
Current,1072.7901
Current,1092.2944
Current,0
Current,1146.7392
Current,1127.1952
Current,15.3677
Current,34.5401
Current,53.2453
Current,71.3149
Current,102.5973
Current,86.7146
Current,117.7584
Current,26.3815
Current,8.0152
Current,41.9017
Current,58.8774
Current,74.7336
Current,90.1372
Current,105.8736
Current,1141.8866
Current,1002.016
Current,1021.7432
Current,1041.4999
Current,1059.3861
Current,1076.2796
Current,1093.4976
Current,1112.4936
Current,1130.9668
Current,0
Current,16.1924
Current,32.79
Current,47.8361
Current,67.2079
Current,84.7368
Current,102.4904
Current,0
Current,118.8035
Current,17.5731
Current,53.4079
Current,36.4903
Current,1089.4716
Current,1126.2309
Current,1106.9645
Current,1144.423
Current,993.4477
Current,1012.4532
Current,1031.4805
Current,1049.6944
